Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
14764,296,-25.410662,50,0.0,0.0033783783783783786,-4.816974
14814,297,-22.637415,50,0.0,0.003367003367003367,-4.816974
14864,298,-17.274377,50,0.0,0.003355704697986577,-4.816974
14914,299,-18.430441,50,0.0,0.0033444816053511705,-4.816974
14964,300,-21.010994,50,0.0,0.0033333333333333335,-4.816974
15014,301,-25.803493,50,0.0,0.0033222591362126247,-4.816974
15064,302,-23.162342,50,0.0,0.0033112582781456954,-4.816974
15114,303,-18.22006,50,0.0,0.0033003300330033004,-4.816974
15164,304,-24.48771,50,0.0,0.003289473684210526,-4.816974
15214,305,-15.200803,50,0.0,0.003278688524590164,-4.816974
15264,306,-9.596395,50,0.0,0.0032679738562091504,-4.816974
15314,307,-30.604326,50,0.0,0.003257328990228013,-4.816974
15364,308,-30.649846,50,0.0,0.003246753246753247,-4.816974
15414,309,-26.012973,50,0.0,0.003236245954692557,-4.816974
15464,310,-20.955707,50,0.0,0.0032258064516129032,-4.816974
15514,311,-21.903851,50,0.0,0.003215434083601286,-4.816974
15564,312,-22.334054,50,0.0,0.003205128205128205,-4.816974
15614,313,-11.336941,50,0.0,0.003194888178913738,-4.816974
15664,314,-21.946233,50,0.0,0.0031847133757961785,-4.816974
15714,315,-18.015048,50,0.0,0.0031746031746031746,-4.816974
15764,316,-19.255812,50,0.0,0.0031645569620253164,-4.816974
15814,317,-15.54882,50,0.0,0.0031545741324921135,-4.816974
15864,318,-12.453783,50,0.0,0.0031446540880503146,-4.816974
15914,319,-23.730231,50,0.0,0.003134796238244514,-4.816974
15964,320,-15.823922,50,0.0,0.003125,-4.816974
16014,321,-20.201678,50,0.0,0.003115264797507788,-4.816974
16064,322,-16.014071,50,0.0,0.003105590062111801,-4.816974
16114,323,-30.984803,50,0.0,0.0030959752321981426,-4.816974
16164,324,-29.204235,50,0.0,0.0030864197530864196,-4.816974
16214,325,-18.313621,50,0.0,0.003076923076923077,-4.816974
16264,326,-23.881466,50,0.0,0.003067484662576687,-4.816974
16314,327,-33.265561,50,0.0,0.0030581039755351682,-4.816974
16364,328,-21.772478,50,0.0,0.003048780487804878,-4.816974
16414,329,-24.583145,50,0.0,0.00303951367781155,-4.816974
16464,330,-21.235377,50,0.0,0.0030303030303030303,-4.816974
16514,331,-12.447295,50,0.0,0.0030211480362537764,-4.816974
16564,332,-23.307812,50,0.0,0.0030120481927710845,-4.816974
16614,333,-18.471927,50,0.0,0.003003003003003003,-4.816974
16664,334,-14.862457,50,0.0,0.0029940119760479044,-4.816974
16714,335,-26.648067,50,0.0,0.0029850746268656717,-4.816974
16764,336,-22.457839,50,0.0,0.002976190476190476,-4.816974
16814,337,-12.843342,50,0.0,0.002967359050445104,-4.816974
16864,338,-23.314013,50,0.0,0.0029585798816568047,-4.816974
