rollout/success_rate,train/std,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/n_updates,train/ent_coef,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
0.4099999964237213,0.036467790603637695,622141,82,7498,33.11,-8.99329283,15870,612140,0.0009513399563729763,0.013951384462416172,0.0001,0.38220739364624023,1.9352197349071503,,,
0.41999998688697815,0.036468587815761566,622470,82,7502,32.57,-9.14907524,15880,612468,0.0009522999753244221,0.014189559500664473,0.0001,1.3949628919363022,1.865112453699112,,,
0.4099999964237213,0.036466166377067566,622769,82,7506,33.06,-9.43213806,15890,612768,0.0009524409688310698,0.01661736168898642,0.0001,-1.2546876668930054,1.9172393083572388,,,
0.4099999964237213,0.03646518290042877,623067,82,7509,33.08,-9.784498220000001,15900,613064,0.0009553920244798064,0.014936013612896204,0.0001,2.8852163702249527,1.9671986103057861,,,
0.4300000071525574,0.036469049751758575,623400,82,7513,32.69,-9.824973219999999,15910,613396,0.0009577203018125147,0.013779773376882076,0.0001,1.7253903150558472,1.95662260055542,,,
0.4000000059604645,0.036464132368564606,623817,82,7518,33.88,-10.319643979999999,15920,613816,0.0009614921000320464,0.014135098084807396,0.0001,-0.752869039773941,1.8970431089401245,,,
0.36000001430511475,0.03644880652427673,624231,82,7523,35.41,-10.64360504,15930,614228,0.0009594041621312499,0.013278613798320293,0.0001,-0.6761727258563042,1.9669476449489594,,,
0.4099999964237213,0.03643715754151344,624492,82,7526,33.42,-10.187086449999999,15940,614488,0.0009582907514413819,0.01366722397506237,0.0001,-1.7123036906123161,1.962664783000946,,,
0.4000000059604645,0.03643716126680374,624913,82,7531,33.95,-10.081108030000001,15950,614912,0.0009604953083908185,0.010240435833111405,0.0001,1.9973356574773788,1.9095392525196075,,,
0.3700000047683716,0.03643644601106644,625330,82,7536,35.25,-10.069483630000002,15960,615328,0.0009597403550287709,0.014759094920009375,0.0001,-0.29095278680324554,1.9443299770355225,,,
0.36000001430511475,0.03643234819173813,625709,82,7540,35.68,-10.228552409999999,15970,615708,0.0009580408222973347,0.022420574445277452,0.0001,-2.1576516404747963,1.9067844450473785,,,
0.36000001430511475,0.03642871975898743,626057,82,7544,35.87,-10.37788875,15980,616056,0.0009603006910765544,0.018769902177155018,0.0001,-0.6651899740099907,1.9055414497852325,,,
0.3700000047683716,0.03642603009939194,626308,82,7547,35.39,-9.98698049,15990,616304,0.0009613930742489174,0.011987110483460128,0.0001,-6.509270340204239,1.9564312100410461,,,
0.36000001430511475,0.03642059862613678,626636,82,7551,35.69,-10.06631516,16000,616632,0.0009606490784790367,0.017168781021609902,0.0001,1.3783736675977707,1.9678974747657776,,,
0.3499999940395355,0.03642312064766884,627002,82,7556,36.02,-10.15362569,16010,617000,0.000965211889706552,0.018113632453605533,0.0001,0.1285901963710785,1.9529041945934296,,,
0.3799999952316284,0.03642427921295166,627296,82,7559,34.79,-9.356006169999999,16020,617292,0.0009663136734161526,0.012570098857395351,0.0001,-3.4828968718647957,2.0348111391067505,,,
0.3700000047683716,0.03642525523900986,627753,82,7564,35.22,-9.56222897,16030,617752,0.0009671285370131955,0.013033708557486534,0.0001,1.4254132062196732,1.9252301454544067,,,
0.36000001430511475,0.036427419632673264,628055,82,7568,35.63,-9.55522573,16040,618052,0.0009666952246334404,0.010761422454379499,0.0001,-0.15619906783103943,2.0090886056423187,,,
0.38999998569488525,0.036414265632629395,628350,82,7572,34.37,-9.14344069,16050,618348,0.0009651020081946626,0.013566518668085337,0.0001,-0.3419716954231262,1.8765015304088593,,,
0.4099999964237213,0.036398015916347504,628687,82,7575,33.57,-9.00788532,16060,618684,0.0009637012699386105,0.013273919932544231,0.0001,1.580958940088749,1.9947559535503387,,,
0.4399999976158142,0.036403048783540726,628937,82,7578,32.28,-8.510135129999998,16070,618936,0.0009660113282734528,0.010725317639298737,0.0001,-1.438586950302124,1.9762035608291626,,,
0.41999998688697815,0.03641042858362198,629359,82,7583,33.02,-8.471492730000001,16080,619356,0.0009652609005570412,0.01789415697567165,0.0001,2.110162578523159,1.9520062506198883,,,
0.4000000059604645,0.03641469404101372,629699,82,7587,33.91,-8.53060317,16090,619696,0.000965676867053844,0.035413469187915325,0.0001,1.344545990228653,1.9582146406173706,,,
0.4000000059604645,0.036402639001607895,630034,82,7591,33.98,-8.191583119999999,16100,620032,0.0009643808880355209,0.012949625961482525,0.0001,-0.006811469793319702,1.9332484304904938,,,
0.4000000059604645,0.03639351576566696,630369,82,7595,33.67,-8.455583729999999,16110,620368,0.000963210390182212,0.012602686882019043,0.0001,-0.08743424713611603,1.95743727684021,,,
0.4000000059604645,0.036398936063051224,630658,82,7598,33.62,-8.57639118,16120,620656,0.0009645008540246636,0.012248524348251522,0.0001,0.8785894513130188,1.9728992283344269,,,
0.4300000071525574,0.03639452904462814,630986,82,7602,32.33,-8.03332127,16130,620984,0.0009638941992307082,0.01568885426968336,0.0001,0.5053819939494133,1.9682164192199707,,,
0.4399999976158142,0.036395128816366196,631259,82,7605,32.04,-7.938952779999999,16140,621256,0.0009626966784708202,0.013250594725832343,0.0001,-5.139906525611877,1.9779020249843597,,,
0.4000000059604645,0.0363885797560215,631715,82,7611,33.65,-7.87660501,16150,621712,0.0009632094734115526,0.01378353638574481,0.0001,0.16614007949829102,1.945863515138626,,,
0.4000000059604645,0.036386843770742416,632062,82,7615,33.75,-7.83148922,16160,622060,0.0009620571072446182,0.017244538757950068,0.0001,2.6956857442855835,1.9760482013225555,,,
0.36000001430511475,0.03637427091598511,632482,82,7620,35.45,-8.0828256,16170,622480,0.0009608137770555913,0.014130210736766458,0.0001,1.6126472502946854,1.9510926306247711,,,
0.3700000047683716,0.03637545928359032,632860,82,7624,35.01,-8.09877075,16180,622856,0.0009616177412681282,0.012543811462819576,0.0001,-0.7593695223331451,1.9214417338371277,,,
0.38999998569488525,0.03637123107910156,633120,83,7627,34.21,-8.077462240000001,16190,623116,0.0009613920556148514,0.012413568096235394,0.0001,-2.4613983631134033,1.9079342484474182,,,
0.36000001430511475,0.03637170046567917,633580,83,7633,35.46,-8.41161462,16200,623576,0.0009621755743864924,0.02114387648180127,0.0001,2.9147844314575195,1.9301933944225311,,,
0.4000000059604645,0.03637544810771942,633756,83,7635,33.87,-7.761130559999999,16210,623752,0.0009629702108213678,0.015217945910990238,0.0001,4.054320454597473,1.9466891884803772,,,
0.38999998569488525,0.03637400269508362,634094,83,7639,34.36,-8.294364129999998,16220,624092,0.0009618284530006349,0.013062444399110973,0.0001,-2.552121177315712,1.9810649156570435,,,
0.38999998569488525,0.03637254238128662,634434,83,7643,34.48,-8.51967811,16230,624432,0.0009614308801246807,0.02621433138847351,0.0001,3.3004297018051147,1.9880848824977875,,,
0.3499999940395355,0.03636646270751953,634855,83,7648,35.96,-9.01715315,16240,624852,0.0009608046093489975,0.014786952873691916,0.0001,4.0490036606788635,1.9503737688064575,,,
0.38999998569488525,0.03637088090181351,635160,83,7652,34.45,-8.767998350000001,16250,625156,0.0009628605766920373,0.010740279452875257,0.0001,1.048304159194231,1.990250438451767,,,
0.3799999952316284,0.036355700343847275,635540,83,7656,34.78,-9.16346634,16260,625536,0.000961962723522447,0.012600364862009883,0.0001,-4.22272402048111,1.9356894195079803,,,
0.41999998688697815,0.03634388744831085,635789,83,7659,33.07,-8.90594993,16270,625788,0.0009617317846277729,0.011491018580272794,0.0001,-1.517599668353796,1.9642029106616974,,,
0.4099999964237213,0.03634168207645416,636208,83,7664,33.48,-8.98318761,16280,626204,0.0009618955227779225,0.013241423293948174,0.0001,1.7325468957424164,1.9209794104099274,,,
0.3799999952316284,0.0363449826836586,636589,83,7668,34.69,-9.562830830000001,16290,626588,0.0009645532700233161,0.014141959371045232,0.0001,-5.3068771958351135,1.9140886664390564,,,
0.4099999964237213,0.03633769974112511,636916,83,7672,33.36,-9.27586156,16300,626912,0.0009622772049624473,0.018623536685481668,0.0001,3.425166428089142,1.9367742538452148,,,
0.3499999940395355,0.03633330017328262,637333,83,7677,35.77,-9.895478290000002,16310,627332,0.0009598120668670163,0.013815511483699083,0.0001,0.059786008670926094,1.898479849100113,,,
0.3499999940395355,0.03632275387644768,637679,83,7681,35.85,-9.78698882,16320,627676,0.0009571539558237419,0.011511349119246006,0.0001,-1.1850164383649826,1.938282072544098,,,
0.3400000035762787,0.036320433020591736,638054,83,7685,36.2,-9.792821429999998,16330,628052,0.0009587711974745616,0.017082636011764407,0.0001,0.6403435468673706,1.9883624613285065,,,
0.36000001430511475,0.036312006413936615,638392,83,7689,35.37,-9.78373813,16340,628388,0.0009573550196364522,0.01421382580883801,0.0001,-2.457517944276333,1.8994557559490204,,,
0.3700000047683716,0.03629418462514877,638666,83,7693,35.06,-9.863975289999999,16350,628664,0.0009537110890960321,0.01963790785521269,0.0001,0.37988998740911484,1.9219330847263336,,,
0.38999998569488525,0.036296553909778595,638966,83,7696,34.26,-9.32732369,16360,628964,0.0009553345007589087,0.016833414090797305,0.0001,1.9840029180049896,1.8922449052333832,,,
0.38999998569488525,0.03628590330481529,639221,83,7699,34.32,-9.280534679999999,16370,629220,0.0009551896509947255,0.02352895075455308,0.0001,-3.5079890191555023,1.9991111755371094,,,
0.4099999964237213,0.036279186606407166,639558,83,7703,33.5,-9.501649109999999,16380,629556,0.0009570535476086661,0.01806647889316082,0.0001,3.262351855635643,1.9487238228321075,,,
0.41999998688697815,0.03626834973692894,639896,83,7707,33.07,-9.44371866,16390,629892,0.0009583523060427979,0.012763857608661056,0.0001,2.06862173974514,1.9227354526519775,,,
,,640000,,,,,,629996,0.0009591679263394326,0.010604938259348273,0.0001,-0.9989094436168671,1.9553793370723724,-4.0136868,14.4,0.85
0.41999998688697815,0.03626341372728348,640226,83,7713,33.1,-9.351607560000001,16400,630224,0.0009574295545462519,0.013815362472087145,0.0001,3.6603262424468994,1.9277646243572235,,,
0.44999998807907104,0.0362686812877655,640518,83,7716,31.85,-8.775027600000001,16410,630516,0.0009586227533873171,0.009962474461644888,0.0001,1.507190078496933,1.9353707134723663,,,
0.4399999976158142,0.03625679016113281,640887,83,7721,32.08,-8.60414766,16420,630884,0.0009590187110006809,0.01466919167432934,0.0001,2.8248182013630867,1.93844935297966,,,
0.4399999976158142,0.036251962184906006,641266,83,7725,32.12,-8.51431017,16430,631264,0.0009593809518264607,0.012357775354757905,0.0001,1.3434363678097725,1.9546888172626495,,,
0.4300000071525574,0.03625255450606346,641650,83,7730,32.58,-8.45124379,16440,631648,0.0009570348192937672,0.012521021300926805,0.0001,0.6424295827746391,1.9663900434970856,,,
0.41999998688697815,0.03625166043639183,641947,83,7733,32.81,-8.61477711,16450,631944,0.0009574086434440687,0.011773755541071296,0.0001,0.6570612192153931,1.9805178344249725,,,
0.41999998688697815,0.036247752606868744,642242,83,7736,32.76,-8.958473660000001,16460,632240,0.0009576034935889766,0.010998626705259085,0.0001,-0.18983078002929688,1.9227436780929565,,,
0.4099999964237213,0.0362483374774456,642534,83,7740,33.13,-9.58924719,16470,632532,0.000957747339271009,0.021105158608406782,0.0001,-3.4107668846845627,2.0069442093372345,,,
0.3799999952316284,0.0362451896071434,642996,83,7745,34.38,-9.70561995,16480,632992,0.0009594021103112027,0.013320925645530224,0.0001,1.5002704113721848,1.8570258617401123,,,
0.3700000047683716,0.03624436631798744,643365,83,7749,34.69,-9.33675727,16490,633364,0.0009564877109369263,0.010362100903876126,0.0001,0.7359262779355049,1.938675343990326,,,
0.3700000047683716,0.036249175667762756,643699,83,7753,34.73,-9.33220232,16500,633696,0.0009518897713860497,0.014758641133084893,0.0001,2.866412580013275,1.9668739438056946,,,
0.3499999940395355,0.036250606179237366,644071,83,7757,35.53,-9.46352209,16510,634068,0.0009550340182613581,0.01620677229948342,0.0001,1.8098527491092682,1.9703072011470795,,,
0.3499999940395355,0.03624796122312546,644443,83,7762,35.56,-9.483985700000002,16520,634440,0.0009558926103636622,0.014534341404214501,0.0001,1.9823968708515167,1.981568068265915,,,
0.3799999952316284,0.03625456616282463,644704,83,7765,34.38,-9.31517326,16530,634700,0.0009581342455931008,0.01302821550052613,0.0001,-0.10591363906860352,2.0261692702770233,,,
0.4000000059604645,0.03625786304473877,644996,83,7769,33.46,-9.20148285,16540,634992,0.0009600646590115502,0.016922513488680124,0.0001,0.5803940892219543,1.916700154542923,,,
0.4000000059604645,0.036251187324523926,645294,83,7772,33.47,-9.09522011,16550,635292,0.0009612153226044029,0.02024938492104411,0.0001,4.853399097919464,1.9989628493785858,,,
0.3799999952316284,0.036239273846149445,645675,83,7777,34.33,-9.009977450000001,16560,635672,0.0009631595312384889,0.016530842054635286,0.0001,-3.5141466856002808,1.9062707424163818,,,
0.36000001430511475,0.03622811660170555,646044,83,7781,35.1,-8.806378890000001,16570,636040,0.0009604436636436731,0.014292205683887005,0.0001,-1.0952761955559254,1.9194333255290985,,,
0.38999998569488525,0.03622356057167053,646373,83,7785,33.77,-8.301969049999999,16580,636372,0.0009608352993382141,0.013288131216540933,0.0001,-2.94525795429945,1.9035368859767914,,,
0.38999998569488525,0.03621956706047058,646757,83,7789,33.92,-8.60923343,16590,636756,0.0009589950350346044,0.017493599792942405,0.0001,0.2574947625398636,1.8921670615673065,,,
0.4099999964237213,0.03621004521846771,647014,83,7792,33.15,-8.380163640000001,16600,637012,0.0009567546949256212,0.01338776363991201,0.0001,1.3601232171058655,1.9053838551044464,,,
0.38999998569488525,0.03620801120996475,647485,83,7798,34.14,-8.937768669999999,16610,637484,0.0009583823411958292,0.015128956409171224,0.0001,-1.092068612575531,1.9659101068973541,,,
0.3700000047683716,0.03620808571577072,647943,83,7803,35.0,-9.22569454,16620,637940,0.0009569648973410949,0.010834454325959086,0.0001,-1.6459064930677414,1.9369401931762695,,,
0.3400000035762787,0.03620930388569832,648333,83,7808,36.29,-9.789195450000001,16630,638332,0.000957362906774506,0.013507964555174112,0.0001,0.4923141077160835,1.95644211769104,,,
0.30000001192092896,0.0362015962600708,648795,83,7813,37.99,-9.66254404,16640,638792,0.000956927498918958,0.01791309774853289,0.0001,1.574514016509056,1.9532644152641296,,,
0.25,0.03620120510458946,649295,83,7819,40.01,-10.39461966,16650,639292,0.0009555553551763296,0.014865958830341697,0.0001,3.9540637731552124,1.9336468875408173,,,
0.23999999463558197,0.03619880974292755,649710,83,7824,40.35,-10.636377750000001,16660,639708,0.0009549859678372741,0.010522437049075961,0.0001,-3.3448108434677124,1.9449916183948517,,,
0.23999999463558197,0.03619424253702164,650091,83,7829,40.47,-10.616652800000002,16670,640088,0.0009544496861053631,0.017656388226896524,0.0001,1.1301615089178085,1.9837359189987183,,,
0.23999999463558197,0.036197058856487274,650423,83,7833,40.5,-10.738218909999999,16680,640420,0.0009557146404404193,0.012630366487428546,0.0001,-4.166564017534256,1.8778626918792725,,,
0.25,0.03619491308927536,650761,83,7837,40.04,-10.541501310000001,16690,640760,0.000955775918555446,0.011638248572126031,0.0001,-0.5857536196708679,1.9322468638420105,,,
0.23000000417232513,0.036163803189992905,651109,83,7841,40.95,-10.63069174,16700,641108,0.0009516635618638247,0.015375515911728144,0.0001,0.17587190866470337,1.9581465423107147,,,
0.23999999463558197,0.03616864234209061,651522,83,7846,40.37,-10.0829678,16710,641520,0.0009508002840448171,0.028726602671667933,0.0001,-0.46761927008628845,1.9043850004673004,,,
0.25999999046325684,0.03616107255220413,651901,83,7850,39.58,-9.81024989,16720,641900,0.0009490893135080114,0.023459357675164938,0.0001,1.4971361607313156,2.0506795048713684,,,
0.28999999165534973,0.03617101535201073,652167,83,7853,38.34,-9.4717883,16730,642164,0.0009515902493149042,0.018013377441093326,0.0001,2.128532513976097,1.9703604578971863,,,
0.3199999928474426,0.03617548197507858,652515,83,7857,37.2,-9.55554463,16740,642512,0.0009505623893346637,0.01140835671685636,0.0001,-0.4355623424053192,1.965310424566269,,,
0.36000001430511475,0.03616807982325554,652865,83,7862,35.7,-9.321808870000002,16750,642864,0.0009497697319602594,0.013608809094876051,0.0001,-4.627953395247459,1.9279258847236633,,,
0.38999998569488525,0.03616072237491608,653154,83,7865,34.44,-9.124372560000001,16760,643152,0.0009493454854236916,0.013588643167167902,0.0001,1.9970716387033463,1.9796394109725952,,,
0.38999998569488525,0.036143165081739426,653532,83,7869,34.41,-9.09828031,16770,643528,0.0009493384859524667,0.012035571970045567,0.0001,1.2360242903232574,1.9241457283496857,,,
0.4000000059604645,0.0361434668302536,653844,83,7873,34.21,-8.7060097,16780,643840,0.0009506735659670085,0.018933150451630354,0.0001,-0.5048374459147453,1.9121448695659637,,,
0.38999998569488525,0.03613198548555374,654233,83,7878,34.72,-8.873874520000001,16790,644232,0.0009473954123677686,0.018046971410512924,0.0001,-0.29202526807785034,1.9669679403305054,,,
0.3799999952316284,0.03612753003835678,654615,83,7882,35.06,-9.33915453,16800,644612,0.0009460235451115295,0.01205987948924303,0.0001,-0.9801899939775467,1.9452573955059052,,,
0.38999998569488525,0.03612121567130089,654991,83,7887,34.69,-9.68623386,16810,644988,0.0009435961401322857,0.013452371349558234,0.0001,-5.775911569595337,1.9394499957561493,,,
0.4000000059604645,0.036111291497945786,655339,83,7891,34.38,-9.41641317,16820,645336,0.0009437646367587149,0.01174159673973918,0.0001,-0.5437769293785095,1.9380793273448944,,,
0.4000000059604645,0.036113567650318146,655605,83,7894,34.38,-9.11590191,16830,645604,0.0009455780818825588,0.01331420976202935,0.0001,1.8341281712055206,1.9216285347938538,,,
0.4000000059604645,0.0360986553132534,655935,83,7898,34.2,-9.24714039,16840,645932,0.0009419918933417648,0.025956453289836645,0.0001,-0.390723317861557,1.9522487223148346,,,
0.3799999952316284,0.03609772399067879,656365,83,7903,35.0,-8.784699849999999,16850,646364,0.0009421615832252428,0.015374001348391175,0.0001,-2.5751551762223244,1.9085773229599,,,
0.36000001430511475,0.036090802401304245,656737,83,7907,35.83,-8.75148999,16860,646736,0.0009441537695238367,0.022034320048987865,0.0001,-0.8760726451873779,1.9459308683872223,,,
0.36000001430511475,0.03609609603881836,657117,83,7912,35.85,-8.698369889999999,16870,647116,0.0009466232440900058,0.02433930989354849,0.0001,2.3124056607484818,1.9232086539268494,,,
0.3700000047683716,0.03609275817871094,657391,83,7915,35.47,-9.02669382,16880,647388,0.000947374981478788,0.016818955773487687,0.0001,-0.5429114103317261,1.9242850840091705,,,
0.3799999952316284,0.03608563542366028,657737,83,7919,35.04,-8.90607252,16890,647736,0.0009480886510573328,0.023150638211518526,0.0001,0.49555933475494385,1.9210385382175446,,,
0.3799999952316284,0.03608512878417969,658114,83,7924,34.99,-8.97661415,16900,648112,0.0009469875803915784,0.020423909416422248,0.0001,-0.6571713089942932,1.9907830953598022,,,
0.3799999952316284,0.03607521951198578,658499,83,7928,35.08,-8.867711989999998,16910,648496,0.0009457363485125825,0.011065628146752715,0.0001,-3.70343878865242,2.018141895532608,,,
0.3799999952316284,0.03606947511434555,658839,83,7932,35.0,-9.07626766,16920,648836,0.0009463913593208417,0.015624827472493052,0.0001,0.8380566984415054,2.011364072561264,,,
0.3400000035762787,0.036067962646484375,659259,83,7937,36.54,-9.235433369999999,16930,649256,0.0009483412868576124,0.01549835642799735,0.0001,-3.659776508808136,1.9561433494091034,,,
0.36000001430511475,0.036063022911548615,659529,83,7940,35.94,-8.83436012,16940,649528,0.0009467826021136716,0.010514443158172071,0.0001,3.771725356578827,1.9076911509037018,,,
0.3799999952316284,0.03606310486793518,659881,83,7945,35.16,-9.12232729,16950,649880,0.0009484756155870855,0.013505108887329698,0.0001,-2.2200441770255566,1.9713421165943146,,,
,,660000,,,,,,649996,0.0009479575383011252,0.01046787342056632,0.0001,2.6280261874198914,1.9049578309059143,-2.9541435,10.4,0.95
0.3700000047683716,0.03606925159692764,660307,83,7951,35.7,-9.25169642,16960,650304,0.0009496278798906133,0.01660957490094006,0.0001,1.869141697883606,1.953454852104187,,,
0.3799999952316284,0.03605600446462631,660635,83,7955,35.18,-9.32601138,16970,650632,0.0009483133617322892,0.018517057178542018,0.0001,3.659508302807808,1.9520130455493927,,,
0.3499999940395355,0.03606638312339783,661021,83,7959,36.3,-9.289485509999999,16980,651020,0.0009492692188359797,0.013393252156674862,0.0001,-0.43216659128665924,1.9748185873031616,,,
0.36000001430511475,0.03606363385915756,661326,83,7963,35.89,-9.10765442,16990,651324,0.0009489240474067628,0.011191742843948305,0.0001,0.15914195775985718,1.9089291989803314,,,
0.3700000047683716,0.03606630489230156,661670,83,7967,35.56,-8.632069809999999,17000,651668,0.0009469119395362213,0.015146375633776188,0.0001,-2.372810408473015,2.0146919190883636,,,
0.3700000047683716,0.03606843203306198,662047,83,7972,35.48,-8.494862220000002,17010,652044,0.0009459566936129704,0.023344872053712606,0.0001,3.0857695043087006,1.918541669845581,,,
0.3799999952316284,0.036066122353076935,662348,83,7975,35.09,-8.18721792,17020,652344,0.0009450504294363782,0.011646529426798224,0.0001,-0.15750041604042053,1.9026453495025635,,,
0.3799999952316284,0.03605351969599724,662762,83,7980,35.03,-8.72587693,17030,652760,0.000942391183343716,0.011373312445357442,0.0001,-2.7592206820845604,1.931557297706604,,,
0.3700000047683716,0.03605082631111145,663052,83,7984,35.23,-9.012725210000001,17040,653048,0.0009441407310077921,0.01632472313940525,0.0001,-3.284123420715332,1.9970036149024963,,,
0.3700000047683716,0.03605261817574501,663388,83,7988,35.07,-9.025919329999999,17050,653384,0.00094638041628059,0.016002595191821456,0.0001,2.5005150139331818,1.934714913368225,,,
0.3700000047683716,0.03605269640684128,663828,83,7993,35.21,-9.19135546,17060,653824,0.0009449098579352722,0.013952005421742797,0.0001,0.9335722401738167,1.9829407036304474,,,
0.3700000047683716,0.03605714440345764,664171,83,7997,35.36,-9.1589337,17070,654168,0.000942567246966064,0.013606911874376237,0.0001,-1.6204700469970703,1.9952558279037476,,,
0.3799999952316284,0.036059435456991196,664510,83,8001,34.89,-9.090726759999999,17080,654508,0.0009437721018912271,0.015313021373003721,0.0001,1.3638126850128174,1.9753792881965637,,,
0.36000001430511475,0.03605077415704727,664889,83,8005,35.63,-9.003776199999999,17090,654888,0.0009446646727155894,0.013230470474809408,0.0001,1.9840215742588043,1.9673312306404114,,,
0.3499999940395355,0.036043521016836166,665266,83,8010,35.96,-9.094555750000001,17100,655264,0.0009432073711650446,0.017361488891765475,0.0001,1.2339814603328705,1.924422264099121,,,
0.36000001430511475,0.03603255748748779,665602,83,8014,35.55,-9.37717572,17110,655600,0.0009418589615961537,0.01717917202040553,0.0001,0.7376587688922882,1.9852974116802216,,,
0.33000001311302185,0.0360209122300148,666020,83,8019,36.72,-9.55247504,17120,656016,0.0009368579194415361,0.015003968495875597,0.0001,-2.673476755619049,1.9098820984363556,,,
0.3400000035762787,0.036009661853313446,666394,83,8023,36.32,-9.076495710000001,17130,656392,0.0009355786751257256,0.014191647758707404,0.0001,1.27511328458786,1.9530579447746277,,,
0.3199999928474426,0.03600776195526123,666771,83,8027,37.19,-9.113513020000001,17140,656768,0.0009353558853035793,0.01371283014304936,0.0001,-1.1686202883720398,1.9257886111736298,,,
0.33000001311302185,0.0360141359269619,667063,83,8030,36.75,-8.99618114,17150,657060,0.0009371360501972958,0.012831129366531968,0.0001,-2.626354455947876,1.8917413353919983,,,
0.38999998569488525,0.03600708767771721,667242,83,8033,34.14,-8.19515783,17160,657240,0.0009357124072266743,0.011632038746029139,0.0001,-1.2471197247505188,1.9223216772079468,,,
0.4000000059604645,0.036002106964588165,667548,83,8036,33.77,-8.33213377,17170,657544,0.0009345360158476979,0.017383727710694075,0.0001,0.5649698320776224,1.970490962266922,,,
0.38999998569488525,0.03599924221634865,667930,83,8041,34.2,-8.43761582,17180,657928,0.0009328475425718352,0.017456611734814942,0.0001,-2.47375226020813,2.0152881741523743,,,
0.3799999952316284,0.03599155694246292,668357,83,8046,34.68,-8.681660310000002,17190,658356,0.0009339263779111207,0.015751362778246403,0.0001,2.0571017265319824,1.9074862897396088,,,
0.3799999952316284,0.03599920496344566,668740,83,8050,34.74,-8.804310059999999,17200,658736,0.0009361449629068375,0.038795437663793564,0.0001,-3.3582682013511658,1.956345021724701,,,
0.38999998569488525,0.035996340215206146,669037,83,8054,34.35,-8.761626159999999,17210,659036,0.0009325106220785528,0.012817868497222662,0.0001,-3.497425526380539,1.9447685480117798,,,
0.4000000059604645,0.03599570691585541,669420,83,8058,34.0,-8.850510009999999,17220,659416,0.0009316750802099705,0.012900034431368113,0.0001,-4.4002848863601685,1.9559876918792725,,,
0.4000000059604645,0.03598820045590401,669815,83,8063,34.21,-9.03667433,17230,659812,0.0009308794105891138,0.020294219721108675,0.0001,3.9743028581142426,1.9782690405845642,,,
0.38999998569488525,0.03598447144031525,670236,83,8068,34.65,-9.164019709999998,17240,660232,0.0009328199666924775,0.012639414751902223,0.0001,-2.9301818013191223,1.9420784413814545,,,
0.3799999952316284,0.035992540419101715,670567,83,8072,35.04,-9.16225637,17250,660564,0.0009337323572253808,0.016974702011793852,0.0001,2.341146618127823,1.9733882546424866,,,
0.33000001311302185,0.03599601238965988,670941,83,8077,36.99,-9.213124149999999,17260,660940,0.0009345268772449344,0.013141661649569869,0.0001,-1.1982688903808594,1.969229280948639,,,
0.30000001192092896,0.0359950065612793,671363,83,8081,38.15,-9.196452129999999,17270,661360,0.0009310650784755126,0.017956139519810677,0.0001,-3.1314167380332947,1.908153474330902,,,
0.3199999928474426,0.0359879806637764,671678,83,8085,37.48,-9.24338386,17280,661676,0.0009304747945861891,0.016505472362041473,0.0001,-2.618890732526779,1.967842698097229,,,
0.3499999940395355,0.03599901497364044,671973,83,8089,36.16,-9.3135126,17290,661972,0.0009300117817474529,0.02167513291351497,0.0001,-3.0147744566202164,1.9676340520381927,,,
0.3400000035762787,0.03599526733160019,672391,83,8093,36.51,-9.50875183,17300,662388,0.0009253626485588029,0.017850028118118644,0.0001,1.0867443084716797,1.9975703060626984,,,
0.3499999940395355,0.03599318489432335,672658,83,8096,36.21,-9.04380369,17310,662656,0.0009254939068341628,0.019824166782200336,0.0001,-1.1651851385831833,1.9015498757362366,,,
0.36000001430511475,0.03597600385546684,673002,83,8100,35.82,-9.38026924,17320,663000,0.0009254938340745866,0.013557321624830365,0.0001,0.6628943234682083,2.0543953478336334,,,
0.3700000047683716,0.03596770763397217,673343,83,8105,35.28,-9.20251252,17330,663340,0.0009244220273103565,0.013895969139412045,0.0001,-2.5797228813171387,1.963285118341446,,,
0.4000000059604645,0.03595297038555145,673644,83,8108,34.08,-8.92949975,17340,663640,0.0009229129063896835,0.01690022088587284,0.0001,-2.533868543803692,2.0066962242126465,,,
0.4099999964237213,0.03594333305954933,673934,83,8111,33.67,-8.66853541,17350,663932,0.0009214055316988379,0.012236342299729586,0.0001,0.5232773125171661,1.9736841320991516,,,
0.4000000059604645,0.035936929285526276,674347,83,8116,34.06,-9.46213324,17360,664344,0.0009219611820299178,0.020371615421026945,0.0001,-0.35550457239151,2.0130796134471893,,,
0.4000000059604645,0.03593696281313896,674770,83,8121,34.07,-9.25449036,17370,664768,0.0009248602000297979,0.014785123406909406,0.0001,1.2168524712324142,1.8763329088687897,,,
0.36000001430511475,0.03593368083238602,675251,83,8127,35.73,-9.78751714,17380,665248,0.0009247555572073907,0.013726674020290375,0.0001,-1.5430886074900627,1.9223949313163757,,,
0.33000001311302185,0.03592756390571594,675678,83,8132,37.05,-9.375415890000001,17390,665676,0.0009250966104445979,0.014881511684507132,0.0001,-1.2080716770142317,1.9142162501811981,,,
0.36000001430511475,0.03592279553413391,675979,83,8136,35.88,-9.01060883,17400,665976,0.0009243429085472599,0.011328536318615079,0.0001,1.0033827126026154,1.906502902507782,,,
