rollout/ep_rew_mean,train/std,rollout/ep_len_mean,time/episodes,rollout/success_rate,time/time_elapsed,time/total_timesteps,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,eval/success_rate,eval/mean_ep_length,eval/mean_reward
-9.630516169999998,0.04028216376900673,37.96,13360,0.28999999165534973,6602,540733,81,0.2692660838365555,0.0001,530732,1.926911324262619,0.018025247380137444,0.001078943780157715,,,
-10.098669500000002,0.04028208553791046,38.51,13370,0.2800000011920929,6606,541037,81,2.21868234872818,0.0001,531036,1.9927389323711395,0.019436817383393645,0.0010788326908368617,,,
-10.02235895,0.04027359187602997,37.63,13380,0.30000001192092896,6610,541367,81,1.2811239957809448,0.0001,531364,2.045058310031891,0.024836112512275577,0.001078284316463396,,,
-9.687475159999998,0.0402563214302063,37.16,13390,0.3100000023841858,6614,541737,81,-1.465705007314682,0.0001,531736,2.0223366022109985,0.0158464671112597,0.0010765796469058841,,,
-9.278632219999999,0.040248803794384,36.04,13400,0.3400000035762787,6618,542042,81,-1.7227966785430908,0.0001,532040,1.9585401117801666,0.018729812232777476,0.0010726812470238656,,,
-9.3755622,0.04024271294474602,36.52,13410,0.33000001311302185,6623,542419,81,0.03021538257598877,0.0001,532416,1.9967485666275024,0.01708547817543149,0.0010703244188334793,,,
-9.21147714,0.04025070369243622,35.66,13420,0.3499999940395355,6627,542791,81,-0.7748986482620239,0.0001,532788,2.003905773162842,0.024438179563730955,0.0010752103698905557,,,
-9.402122419999998,0.04024690017104149,35.62,13430,0.3499999940395355,6632,543166,81,-1.0421596765518188,0.0001,533164,1.971940964460373,0.01583069935441017,0.0010789298976305872,,,
-9.43858842,0.040240369737148285,36.41,13440,0.33000001311302185,6637,543582,81,-3.823508970439434,0.0001,533580,1.901528388261795,0.01998802158050239,0.0010784200567286462,,,
-9.262566649999998,0.04024196043610573,36.03,13450,0.3400000035762787,6640,543877,81,2.9443247318267822,0.0001,533876,1.944917380809784,0.019945669220760465,0.0010736949916463345,,,
-8.595139700000002,0.040236085653305054,33.92,13460,0.38999998569488525,6643,544125,81,-4.1970315128564835,0.0001,534124,1.9611801505088806,0.011533565586432815,0.0010722868028096855,,,
-8.31098596,0.04022893309593201,34.17,13470,0.3799999952316284,6647,544454,81,-3.4138445258140564,0.0001,534452,2.0490150451660156,0.01931646023876965,0.0010705154272727668,,,
-8.326463770000002,0.04022033512592316,34.16,13480,0.3799999952316284,6651,544783,81,-1.5682004243135452,0.0001,534780,1.9664640426635742,0.019692453555762768,0.0010701111168600619,,,
-8.444089139999999,0.0402236133813858,32.73,13490,0.41999998688697815,6654,545010,81,-0.607780396938324,0.0001,535008,1.9426518380641937,0.02320656692609191,0.0010697425168473274,,,
-8.2426582,0.04021015390753746,33.37,13500,0.4000000059604645,6659,545379,81,2.9480662047863007,0.0001,535376,2.070380449295044,0.010748430388048291,0.0010664531728252769,,,
-8.156462030000002,0.040210384875535965,32.07,13510,0.4399999976158142,6662,545626,81,0.6014145165681839,0.0001,535624,1.9334085881710052,0.016121033346280456,0.001066757191438228,,,
-8.16333056,0.040209945291280746,32.14,13520,0.4399999976158142,6667,546005,81,-3.335366904735565,0.0001,536004,1.979106843471527,0.02113923942670226,0.0010677253303583711,,,
-8.14072621,0.04020940884947777,31.73,13530,0.44999998807907104,6671,546339,81,0.09513857588171959,0.0001,536336,1.9709311723709106,0.014356954954564571,0.0010690217604860663,,,
-7.746587549999999,0.0402204729616642,30.94,13540,0.4699999988079071,6675,546676,81,1.5876802206039429,0.0001,536672,1.9100848138332367,0.018979287706315517,0.0010721461148932576,,,
-7.867556390000001,0.04021398350596428,31.28,13550,0.46000000834465027,6679,547005,81,-0.3070758730173111,0.0001,537004,2.002588927745819,0.013696206267923117,0.0010716934921219945,,,
-8.23472387,0.040206801146268845,32.97,13560,0.41999998688697815,6684,547422,81,1.4769490659236908,0.0001,537420,1.989157348871231,0.014907865319401026,0.001072555547580123,,,
-8.47662329,0.04019923880696297,33.63,13570,0.4099999964237213,6689,547817,81,0.7633921504020691,0.0001,537816,1.9620423913002014,0.01993710035458207,0.0010740351281128824,,,
-8.496286840000002,0.040198665112257004,34.03,13580,0.4000000059604645,6693,548186,81,-1.0170994102954865,0.0001,538184,1.9489538371562958,0.018859711475670338,0.001069867255864665,,,
-8.71202731,0.04020519182085991,36.76,13590,0.33000001311302185,6700,548686,81,-0.1651763767004013,0.0001,538684,1.9688912630081177,0.018348541110754013,0.001072785846190527,,,
-8.785166519999999,0.04020113870501518,36.43,13600,0.3400000035762787,6704,549022,81,-0.2492559403181076,0.0001,539020,1.977007269859314,0.015889774542301893,0.0010711980576161295,,,
-8.78016361,0.04018941521644592,38.54,13610,0.2800000011920929,6709,549480,81,-0.05863475054502487,0.0001,539476,1.9360838532447815,0.011884231818839908,0.0010724119492806494,,,
-8.81699966,0.040183134377002716,38.49,13620,0.2800000011920929,6714,549854,81,-6.210586942732334,0.0001,539852,1.9421708285808563,0.054574263747781515,0.001071715058060363,,,
-8.628844229999999,0.04018045589327812,38.12,13630,0.28999999165534973,6718,550151,81,-0.012129068374633789,0.0001,540148,1.947003334760666,0.017945011612027884,0.001073221385013312,,,
-8.362669069999999,0.04017239436507225,36.95,13640,0.3199999928474426,6720,550371,81,-0.13406187295913696,0.0001,540368,2.0496418178081512,0.015263193985447288,0.0010715788812376559,,,
-8.43675664,0.040161024779081345,37.8,13650,0.30000001192092896,6725,550785,81,2.449222892522812,0.0001,540784,2.01503923535347,0.010967348353005946,0.001073580700904131,,,
-8.66286439,0.04015840217471123,38.19,13660,0.28999999165534973,6731,551241,81,-3.0260246247053146,0.0001,541240,1.9712656736373901,0.01165791624225676,0.0010724618332460523,,,
-8.58608846,0.04016224667429924,36.73,13670,0.3199999928474426,6734,551490,81,-0.7628754377365112,0.0001,541488,1.9095022082328796,0.013713403139263391,0.0010743977618403733,,,
-8.42102543,0.040159061551094055,36.43,13680,0.33000001311302185,6738,551829,81,2.7823568284511566,0.0001,541828,1.9856514930725098,0.02078253496438265,0.0010769091604743153,,,
-8.41927953,0.04016231745481491,35.07,13690,0.3700000047683716,6742,552193,81,-0.4367998242378235,0.0001,542192,2.043229103088379,0.01892362115904689,0.0010763799655251205,,,
-8.600020950000001,0.04015251621603966,35.01,13700,0.3700000047683716,6746,552523,81,-3.26422318816185,0.0001,542520,1.9421478807926178,0.016963530564680696,0.0010734171664807945,,,
-8.96234378,0.04014122486114502,34.15,13710,0.38999998569488525,6751,552895,81,1.4367900341749191,0.0001,542892,1.9301104247570038,0.014243430458009243,0.0010708602203521878,,,
-8.94287673,0.04012639448046684,33.81,13720,0.4000000059604645,6755,553235,81,3.6346641778945923,0.0001,543232,1.9013502597808838,0.01950456714257598,0.0010712704388424754,,,
-8.6067631,0.04012420400977135,33.34,13730,0.4099999964237213,6758,553485,81,0.2080809324979782,0.0001,543484,1.903685212135315,0.02238703379407525,0.0010713459341786802,,,
-8.819774650000001,0.040135689079761505,34.91,13740,0.3700000047683716,6763,553862,81,1.1543583273887634,0.0001,543860,1.9473809599876404,0.02418934227898717,0.0010719627025537193,,,
-9.14447542,0.0401197150349617,34.93,13750,0.3700000047683716,6768,554278,81,0.35887250304222107,0.0001,544276,1.9565701484680176,0.020871620625257492,0.001069822086719796,,,
-9.09526643,0.04012472182512283,34.53,13760,0.3799999952316284,6773,554694,81,-0.6953478381037712,0.0001,544692,1.936141699552536,0.013442870695143938,0.0010699320118874311,,,
-9.1754522,0.0401173010468483,36.21,13770,0.3400000035762787,6778,555111,81,1.2302242368459702,0.0001,545108,1.9769258797168732,0.017834606347605586,0.0010721659346017987,,,
-8.989659069999998,0.040119584649801254,35.69,13780,0.3499999940395355,6782,555398,81,-0.3300319481641054,0.0001,545396,2.0365751683712006,0.013739279471337795,0.0010741156584117562,,,
-9.073559749999998,0.04011248052120209,35.83,13790,0.3400000035762787,6786,555776,81,3.303521156311035,0.0001,545772,1.989778995513916,0.023389970185235143,0.001072642218787223,,,
-9.470954230000002,0.04011528566479683,36.26,13800,0.33000001311302185,6791,556149,81,-0.0759282112121582,0.0001,546148,1.9931507110595703,0.024657431058585644,0.0010729225759860128,,,
-9.602767609999999,0.040115900337696075,36.22,13810,0.3400000035762787,6795,556517,81,1.994215577840805,0.0001,546516,1.9096503555774689,0.02103029889985919,0.0010761796729639173,,,
-10.06890299,0.04011646658182144,36.55,13820,0.33000001311302185,6800,556890,81,2.338362470269203,0.0001,546888,1.9476379752159119,0.01583252241834998,0.0010779383010230958,,,
-10.5987618,0.04011496156454086,36.99,13830,0.3199999928474426,6803,557184,81,0.10449526458978653,0.0001,547180,1.9719368815422058,0.12023507989943027,0.001078223343938589,,,
-10.612975999999998,0.040105190128088,37.45,13840,0.3100000023841858,6808,557607,81,-1.0430847853422165,0.0001,547604,2.0069006085395813,0.021304365247488022,0.0010793035617098212,,,
-9.88740148,0.040103498846292496,35.73,13850,0.3499999940395355,6811,557851,81,-3.302111506462097,0.0001,547848,2.034275233745575,0.016671100398525596,0.0010773648682516068,,,
-9.81906229,0.040091849863529205,35.25,13860,0.36000001430511475,6815,558219,81,2.230261445045471,0.0001,548216,2.0190744400024414,0.023169027408584952,0.0010745130421128124,,,
-9.72596595,0.04010297730565071,34.78,13870,0.3700000047683716,6820,558589,81,0.8446389585733414,0.0001,548588,1.9920335412025452,0.018355256412178278,0.0010760084551293403,,,
-10.12791977,0.0400921069085598,35.19,13880,0.36000001430511475,6824,558917,81,1.669449806213379,0.0001,548916,2.078262686729431,0.01699055591598153,0.001074493076885119,,,
-10.12986014,0.0400795042514801,34.28,13890,0.3799999952316284,6827,559204,81,0.7571440935134888,0.0001,549200,1.9852671325206757,0.015943726990371943,0.0010717540280893445,,,
-10.23870996,0.040073271840810776,33.86,13900,0.38999998569488525,6831,559535,81,0.25051361322402954,0.0001,549532,2.0319714546203613,0.011285277549177408,0.0010717784753069282,,,
-9.86996062,0.04007548838853836,33.02,13910,0.4000000059604645,6835,559819,81,-0.03710849583148956,0.0001,549816,2.000229239463806,0.0301656574010849,0.0010721738508436829,,,
,,,,,,560000,,-2.032933086156845,0.0001,549996,2.046319305896759,0.03719983622431755,0.0010725118627306074,0.6,24.8,-5.83887095
-9.58438108,0.04007016122341156,33.87,13920,0.3799999952316284,6844,560277,81,1.3993932604789734,0.0001,550276,1.9153035581111908,0.017200506292283535,0.0010723551094997674,,,
-9.84013418,0.04006199538707733,34.74,13930,0.36000001430511475,6848,560658,81,1.9926751405000687,0.0001,550656,2.0923210978507996,0.026469303527846932,0.0010744989849627018,,,
-10.353160130000001,0.040056414902210236,34.7,13940,0.36000001430511475,6853,561077,81,-2.9564845263957977,0.0001,551076,1.9078450202941895,0.019031687639653683,0.0010741428122855723,,,
-11.918337309999997,0.04005381092429161,36.46,13950,0.3199999928474426,6859,561497,81,-1.8176020234823227,0.0001,551496,1.9780585169792175,0.0175999547354877,0.0010751047520898283,,,
-11.826645119999998,0.040054358541965485,36.5,13960,0.3199999928474426,6863,561869,81,-4.494443595409393,0.0001,551868,1.9195182919502258,0.01481862086802721,0.0010737648990470916,,,
-11.88770531,0.040051400661468506,36.58,13970,0.3199999928474426,6868,562247,81,-1.3276647329330444,0.0001,552244,1.9282320737838745,0.016114336205646396,0.0010752904927358031,,,
-11.780820049999999,0.0400538295507431,36.6,13980,0.3199999928474426,6872,562577,81,1.9551031477749348,0.0001,552576,1.983029067516327,0.021845387062057853,0.0010786147031467408,,,
-11.22059945,0.04005809128284454,36.65,13990,0.3199999928474426,6875,562869,81,0.35009947419166565,0.0001,552868,2.0133687257766724,0.016511557158082724,0.0010817684815265238,,,
-10.677643319999998,0.0400649756193161,36.65,14000,0.3199999928474426,6879,563200,81,-1.9475331455469131,0.0001,553196,1.9844116568565369,0.016983826644718647,0.001087128184735775,,,
-10.74389858,0.040059514343738556,37.95,14010,0.28999999165534973,6884,563614,81,1.8156020045280457,0.0001,553612,1.9370783269405365,0.015128226485103369,0.001090323319658637,,,
-10.75408152,0.04006647318601608,37.07,14020,0.3100000023841858,6889,563984,81,0.05748267471790314,0.0001,553980,1.9367734491825104,0.02042377647012472,0.0010912511206697673,,,
-10.75748981,0.04007355868816376,36.67,14030,0.3199999928474426,6893,564325,81,2.3350988626480103,0.0001,554324,1.9113517701625824,0.015757203800603747,0.0010898064356297255,,,
-10.514102289999999,0.04007367789745331,35.78,14040,0.3400000035762787,6897,564655,81,-0.762797474861145,0.0001,554652,2.0136550664901733,0.11623647762462497,0.0010900531488005072,,,
-9.59075428,0.040078531950712204,35.38,14050,0.3499999940395355,6901,565035,81,-1.01131971180439,0.0001,555032,1.9365773797035217,0.02183713554404676,0.0010904507071245462,,,
-9.42804126,0.04007258266210556,35.05,14060,0.36000001430511475,6906,565374,81,2.5813111662864685,0.0001,555372,1.9559215307235718,0.014230244094505906,0.0010852071573026478,,,
-9.45771883,0.04007117450237274,34.71,14070,0.3700000047683716,6910,565718,81,0.8877688124775887,0.0001,555716,2.015844225883484,0.013390002772212029,0.0010797487630043179,,,
-9.46215389,0.04007257521152496,35.62,14080,0.3499999940395355,6915,566139,81,-2.119771584868431,0.0001,556136,2.050802320241928,0.014096703380346298,0.0010770784865599126,,,
-9.46261077,0.040070369839668274,35.62,14090,0.3499999940395355,6919,566431,81,-0.021192088723182678,0.0001,556428,1.9661055207252502,0.01407977263443172,0.001077307591913268,,,
-9.248101329999999,0.04006796330213547,35.68,14100,0.3499999940395355,6923,566768,81,-2.5617274045944214,0.0001,556764,1.9997873604297638,0.014355322113260627,0.0010742405138444155,,,
-9.010628389999999,0.04005567729473114,34.98,14110,0.3700000047683716,6927,567112,81,-0.8627426326274872,0.0001,557108,2.018893301486969,0.011721296003088355,0.0010727014450822026,,,
-8.42122365,0.04005474969744682,33.93,14120,0.4000000059604645,6930,567377,81,-0.6446718275547028,0.0001,557376,2.001073181629181,0.01333720819093287,0.0010706920584198087,,,
-7.82435205,0.04007188603281975,33.41,14130,0.4099999964237213,6934,567666,81,1.8308239579200745,0.0001,557664,1.9833728075027466,0.012790437089279294,0.0010743145539890975,,,
-7.41852897,0.040070682764053345,33.08,14140,0.41999998688697815,6937,567963,81,-1.2100426703691483,0.0001,557960,1.975936770439148,0.013838918646797538,0.001074858068022877,,,
-7.3041522,0.04007687047123909,32.17,14150,0.4399999976158142,6940,568252,81,-1.9467371702194214,0.0001,558248,1.9690997898578644,0.028730641352012753,0.001075593987479806,,,
-7.530182739999999,0.04006979241967201,31.71,14160,0.44999998807907104,6944,568545,81,0.5820324420928955,0.0001,558544,1.943853497505188,0.013808534480631351,0.0010729980131145567,,,
-7.18994003,0.04006709158420563,31.63,14170,0.44999998807907104,6948,568881,81,2.799703150987625,0.0001,558880,1.8808596730232239,0.014818132389336824,0.0010725518222898245,,,
-7.237203090000001,0.04006233066320419,30.87,14180,0.4699999988079071,6952,569226,81,1.2352236211299896,0.0001,559224,1.9669764637947083,0.013908204389736056,0.0010767498461063951,,,
-7.69080364,0.04007289558649063,31.71,14190,0.44999998807907104,6957,569602,81,-0.6840574070811272,0.0001,559600,1.9060039520263672,0.01601928542368114,0.0010807336075231433,,,
-7.6762685699999995,0.04007820785045624,31.27,14200,0.46000000834465027,6961,569895,81,1.0493111610412598,0.0001,559892,1.954718828201294,0.013839343329891562,0.0010797833383549005,,,
-7.747539339999999,0.04007236659526825,31.15,14210,0.46000000834465027,6965,570227,81,0.7320218235254288,0.0001,560224,2.0190302431583405,0.01542858430184424,0.0010789002990350127,,,
-7.98454722,0.040069013833999634,32.74,14220,0.41999998688697815,6970,570651,81,1.0513068810105324,0.0001,560648,1.9323059916496277,0.019892418989911675,0.0010768776992335916,,,
-8.20535137,0.04007189720869064,33.61,14230,0.4000000059604645,6974,571027,81,-2.1943417005240917,0.0001,561024,1.9433564245700836,0.016441077459603548,0.0010734925454016775,,,
-8.220774350000001,0.0400761179625988,34.42,14240,0.3799999952316284,6979,571405,81,-0.6596017479896545,0.0001,561404,2.0312497317790985,0.014725349610671401,0.0010710634232964367,,,
-8.06467985,0.040077611804008484,35.29,14250,0.36000001430511475,6983,571781,81,0.5780916810035706,0.0001,561780,2.0427084863185883,0.017985152080655098,0.0010699050617404282,,,
-8.11716455,0.040091224014759064,36.1,14260,0.3400000035762787,6988,572155,81,1.2294032871723175,0.0001,562152,2.029383510351181,0.029531212523579597,0.0010740297730080783,,,
-8.59303559,0.04009215906262398,36.57,14270,0.33000001311302185,6993,572538,81,-0.6455639004707336,0.0001,562536,1.9831679165363312,0.02401648019440472,0.0010750943911261857,,,
-8.37449791,0.04009763151407242,36.52,14280,0.33000001311302185,6997,572878,81,0.5890105962753296,0.0001,562876,1.9253324568271637,0.025960606057196856,0.001073775754775852,,,
-8.39518006,0.04009181633591652,36.27,14290,0.3400000035762787,7001,573229,81,1.043759047985077,0.0001,563228,2.030816078186035,0.013201460358686745,0.0010727066546678543,,,
-9.198694710000002,0.04008331522345543,37.51,14300,0.3100000023841858,7006,573646,81,2.0210826843976974,0.0001,563644,1.9972679615020752,0.014823599252849817,0.0010680939012672752,,,
-9.62119675,0.04006842523813248,38.36,14310,0.28999999165534973,7011,574063,81,1.1972131058573723,0.0001,564060,1.990157037973404,0.014266767306253314,0.001062419090885669,,,
-9.683782210000002,0.040058501064777374,38.29,14320,0.28999999165534973,7016,574480,81,-0.04809184372425079,0.0001,564476,1.936744511127472,0.015916786855086684,0.0010608140146359801,,,
-9.8261306,0.04005740210413933,37.88,14330,0.30000001192092896,7020,574815,81,-0.22825784981250763,0.0001,564812,1.9070541262626648,0.02991189039312303,0.0010572840692475438,,,
-10.283545440000001,0.040048904716968536,37.5,14340,0.3100000023841858,7025,575155,81,0.8441907167434692,0.0001,565152,2.045751929283142,0.014962438959628344,0.0010538695787545294,,,
-10.316158029999999,0.04003790020942688,37.47,14350,0.3100000023841858,7029,575528,81,-1.132424145936966,0.0001,565524,1.9499148726463318,0.025167233543470502,0.0010531757725402713,,,
-10.21223112,0.040029656141996384,36.83,14360,0.33000001311302185,7033,575838,81,2.225350007414818,0.0001,565836,1.9264386594295502,0.0171380874235183,0.0010520329233258963,,,
-10.19217053,0.04002341628074646,36.7,14370,0.33000001311302185,7038,576208,81,1.2673340141773224,0.0001,566204,1.9788251519203186,0.02671534917317331,0.001053963031154126,,,
-9.963141460000001,0.040024202316999435,35.97,14380,0.3499999940395355,7041,576475,81,-0.0017807558178901672,0.0001,566472,1.9669864475727081,0.015195423504337668,0.001054050080711022,,,
-9.77383458,0.04001490771770477,36.61,14390,0.33000001311302185,7046,576890,81,1.5049502030014992,0.0001,566888,1.9538921117782593,0.017303303815424442,0.0010551466257311404,,,
-9.67492934,0.039997439831495285,37.02,14400,0.3199999928474426,7052,577348,81,-0.3642500936985016,0.0001,567344,1.9748121201992035,0.021184938261285424,0.0010528679995331913,,,
-9.128671100000002,0.039983443915843964,36.67,14410,0.33000001311302185,7056,577730,81,1.507418930530548,0.0001,567728,2.042594790458679,0.015002523083239794,0.0010500331409275532,,,
-9.440150280000001,0.03997413069009781,35.5,14420,0.36000001430511475,7060,578030,81,2.509046733379364,0.0001,568028,1.9504594504833221,0.02129161055199802,0.0010525607503950596,,,
-9.222947499999998,0.03997132182121277,35.93,14430,0.3499999940395355,7065,578408,81,1.9325447082519531,0.0001,568404,1.9601344764232635,0.020610874518752098,0.0010536801419220865,,,
-9.544427460000001,0.039969608187675476,37.13,14440,0.3199999928474426,7070,578868,81,-1.8222532868385315,0.0001,568864,1.9910405576229095,0.01857995893806219,0.0010559426445979625,,,
-10.002568429999998,0.039965130388736725,37.59,14450,0.3100000023841858,7075,579287,81,3.5384121537208557,0.0001,569284,1.9297438561916351,0.012241446413099766,0.0010594977647997439,,,
-10.1340335,0.03996046632528305,38.29,14460,0.28999999165534973,7080,579667,81,-1.8821468353271484,0.0001,569664,2.044778823852539,0.015523583395406604,0.00105809883098118,,,
,,,,,,580000,,-0.8913924098014832,0.0001,569996,1.9291180074214935,0.013839293271303177,0.0010518294002395123,0.65,22.8,-4.41978295
-10.02732673,0.03996097296476364,37.95,14470,0.30000001192092896,7087,580003,81,-1.853941410779953,0.0001,570000,1.8946734368801117,0.017907644622027874,0.0010517279733903706,,,
-10.69252739,0.039967894554138184,39.45,14480,0.25999999046325684,7092,580420,81,0.3885537385940552,0.0001,570416,2.031278133392334,0.018117055762559175,0.0010544014803599566,,,
-10.9542025,0.03996015340089798,38.65,14490,0.2800000011920929,7096,580755,81,2.483491037040949,0.0001,570752,2.0262266099452972,0.016036746557801962,0.0010552316962275654,,,
-10.64563584,0.039953358471393585,38.27,14500,0.28999999165534973,7101,581175,81,0.3987552598118782,0.0001,571172,1.949434906244278,0.02607715129852295,0.0010527467529755086,,,
-10.638008399999999,0.0399557501077652,36.55,14510,0.33000001311302185,7104,581385,81,-2.3458134680986404,0.0001,571384,1.9889406859874725,0.01728261960670352,0.0010523310338612646,,,
-10.34268057,0.03995734080672264,36.99,14520,0.3199999928474426,7108,581729,81,0.42560066282749176,0.0001,571728,2.0314709544181824,0.011787779163569212,0.0010513068118598312,,,
-10.451632889999999,0.03997216373682022,36.55,14530,0.33000001311302185,7112,582063,81,2.0309345722198486,0.0001,572060,1.9260346293449402,0.02352080901619047,0.001056594745023176,,,
-10.130782930000002,0.0399598628282547,36.95,14540,0.3199999928474426,7118,582563,81,-2.405331000685692,0.0001,572560,1.9789490103721619,0.015103859826922417,0.00105566019192338,,,
-9.65477405,0.03995808586478233,36.09,14550,0.3400000035762787,7122,582896,81,-1.2982668280601501,0.0001,572892,2.0107688307762146,0.01971783395856619,0.0010541010415181518,,,
-9.22839724,0.03993849456310272,35.18,14560,0.36000001430511475,7126,583185,81,-0.8689723014831543,0.0001,573184,2.0516510605812073,0.02262243744917214,0.0010513861489016563,,,
-8.96880413,0.03994220867753029,34.38,14570,0.3799999952316284,7129,583441,81,0.4269149452447891,0.0001,573440,1.9627955257892609,0.11891257762908936,0.0010514787281863391,,,
-8.35679055,0.039948683232069016,33.09,14580,0.4099999964237213,7132,583729,81,-0.4700317978858948,0.0001,573728,1.9834157228469849,0.01454553660005331,0.001050184335326776,,,
-8.01995084,0.039946042001247406,32.2,14590,0.4300000071525574,7135,583975,81,-1.3572359085083008,0.0001,573972,1.9454137980937958,0.011633024550974369,0.001048700389219448,,,
-7.74238512,0.03994007036089897,30.47,14600,0.4699999988079071,7138,584222,81,1.9783090949058533,0.0001,574220,1.9295640289783478,0.021835869643837214,0.0010471291316207498,,,
-7.98845842,0.03993384540081024,32.58,14610,0.41999998688697815,7144,584643,81,1.7556193470954895,0.0001,574640,2.008475214242935,0.016512764617800713,0.0010473981383256614,,,
-7.812597759999999,0.03992246836423874,32.12,14620,0.4300000071525574,7147,584941,81,0.10162335634231567,0.0001,574940,1.9485728740692139,0.02655723411589861,0.0010458087490405887,,,
-7.429498590000001,0.039922647178173065,31.64,14630,0.4399999976158142,7151,585227,81,-1.1001288294792175,0.0001,575224,1.97773015499115,0.013383298180997372,0.0010468067484907806,,,
-6.914321359999999,0.039919301867485046,29.24,14640,0.5,7154,585487,81,2.634977638721466,0.0001,575484,1.947096824645996,0.01844060607254505,0.0010475092858541757,,,
-6.982669450000002,0.03991981968283653,29.36,14650,0.5,7158,585832,81,-4.099824815988541,0.0001,575828,2.0039297938346863,0.019939305493608117,0.0010449090041220188,,,
-7.040505540000001,0.03991329297423363,29.42,14660,0.5,7162,586127,81,-2.666252464056015,0.0001,576124,2.061747223138809,0.023203011136502028,0.0010399899911135435,,,
-6.960578159999999,0.03989528864622116,29.98,14670,0.49000000953674316,7166,586439,81,1.2450300343334675,0.0001,576436,1.9524737894535065,0.020111313555389643,0.0010398208978585899,,,
-7.304150119999999,0.03988408297300339,31.23,14680,0.46000000834465027,7171,586852,81,3.3195422887802124,0.0001,576848,1.8915949761867523,0.019013822311535478,0.0010445666848681867,,,
-7.709885009999998,0.0398842915892601,32.51,14690,0.4300000071525574,7175,587226,81,0.363955482840538,0.0001,577224,2.012138545513153,0.0183669060934335,0.0010450016998220235,,,
-7.735471379999999,0.03987575322389603,33.42,14700,0.4099999964237213,7180,587564,81,1.828678011894226,0.0001,577560,1.9094253778457642,0.016567204846069217,0.0010431072732899338,,,
-7.58833675,0.03986814245581627,32.15,14710,0.4399999976158142,7183,587858,81,-0.31307369470596313,0.0001,577856,2.0212388932704926,0.020010506734251976,0.0010415410797577351,,,
-7.55773723,0.039865780621767044,32.1,14720,0.4399999976158142,7187,588151,81,0.5745797753334045,0.0001,578148,2.0398887395858765,0.01850359491072595,0.0010386105859652162,,,
-7.948683010000001,0.03986259549856186,33.08,14730,0.41999998688697815,7192,588535,81,-2.880187138915062,0.0001,578532,1.9365593492984772,0.011832108488306403,0.001039758586557582,,,
-8.3692803,0.03985551744699478,34.63,14740,0.3799999952316284,7197,588950,81,-1.354314610362053,0.0001,578948,1.9646242260932922,0.019012914737686515,0.0010431146947667003,,,
-8.37885319,0.03984784334897995,35.89,14750,0.3499999940395355,7203,589421,81,0.020355403423309326,0.0001,579420,1.939217746257782,0.058920057490468025,0.0010421421320643276,,,
-9.026034270000002,0.039843570441007614,37.18,14760,0.3199999928474426,7208,589845,81,2.8249212503433228,0.0001,579844,1.9267868995666504,0.015038514276966453,0.0010434755531605333,,,
-9.221306399999998,0.039827004075050354,38.65,14770,0.2800000011920929,7214,590304,81,1.7953084409236908,0.0001,580300,1.9746196269989014,0.0222615422680974,0.0010406343499198556,,,
-9.067027809999999,0.03982740268111229,37.46,14780,0.3100000023841858,7217,590598,81,0.9858992919325829,0.0001,580596,2.001309394836426,0.013014893513172865,0.0010412372939754277,,,
-8.75413366,0.039821114391088486,37.86,14790,0.30000001192092896,7222,591012,81,1.0035965964198112,0.0001,581008,1.970695048570633,0.0156960675958544,0.0010384904744569212,,,
-9.005479440000002,0.03980742394924164,38.72,14800,0.2800000011920929,7227,591436,81,-2.44395649433136,0.0001,581432,2.0184713006019592,0.022982421331107616,0.0010401472973171622,,,
-8.944185950000001,0.03977804258465767,38.75,14810,0.2800000011920929,7231,591733,81,-0.6759323254227638,0.0001,581732,1.9087515473365784,0.02225003857165575,0.0010361898748669773,,,
-9.61410678,0.039780572056770325,39.95,14820,0.25,7236,592146,81,2.318067818880081,0.0001,582144,1.97144815325737,0.014254409819841385,0.0010402777406852692,,,
-10.04116189,0.03977734595537186,39.89,14830,0.25,7241,592524,81,2.7612644731998444,0.0001,582520,1.9745050072669983,0.016291542211547494,0.001041096809785813,,,
-10.030970219999999,0.03979409486055374,40.0,14840,0.25,7246,592950,81,-1.22762830555439,0.0001,582948,1.9862174689769745,0.012063445057719946,0.0010414565622340888,,,
-9.703814290000002,0.039792485535144806,37.51,14850,0.3100000023841858,7249,593172,81,1.747710108757019,0.0001,583168,2.005767345428467,0.023304006550461054,0.001042147516272962,,,
-9.31658995,0.03977758809924126,36.61,14860,0.33000001311302185,7253,593506,81,-2.4332465529441833,0.0001,583504,2.0096535682678223,0.021133696427568793,0.001042273739585653,,,
-9.31021668,0.03978106006979942,35.04,14870,0.3700000047683716,7257,593808,81,1.4755118042230606,0.0001,583804,1.9476541876792908,0.01995368185453117,0.0010404580680187792,,,
-9.28570113,0.03977465629577637,35.83,14880,0.3499999940395355,7261,594181,81,-4.200980752706528,0.0001,584180,1.9883990287780762,0.016808531247079372,0.001037570065818727,,,
-9.46886719,0.039774633944034576,35.89,14890,0.3499999940395355,7266,594601,81,2.9663026034832,0.0001,584600,1.936133086681366,0.022164407651871443,0.0010379385785199702,,,
-9.1237025,0.03976825624704361,34.65,14900,0.3799999952316284,7270,594901,81,-1.5141738504171371,0.0001,584900,1.999490886926651,0.016379032284021378,0.0010407675872556865,,,
