rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/fps,train/std,train/actor_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
50.0,-20.38956517,3360,0.0,168000,643,261,0.050395309925079346,0.7140108346939087,0.019259944558143616,0.0001,-18.734722137451172,39499,0.0005924012511968613,,,
50.0,-20.4281732,3370,0.0,168488,645,261,0.050395675003528595,0.7286152839660645,0.01902632974088192,0.0001,-19.23028564453125,39621,0.0006313719786703587,,,
50.0,-20.610937210000003,3380,0.0,169000,647,261,0.050395332276821136,0.7737287282943726,0.018784990534186363,0.0001,-18.471813201904297,39749,0.0035173220094293356,,,
50.0,-20.542862239999998,3390,0.0,169488,649,260,0.050396114587783813,0.9479100108146667,0.018559470772743225,0.0001,-19.182403564453125,39871,0.0008293819264508784,,,
50.0,-20.596730550000004,3400,0.0,170000,651,260,0.0503988116979599,0.8929822444915771,0.018324093893170357,0.0001,-20.132762908935547,39999,0.001056893728673458,,,
50.0,-20.66689471,3410,0.0,170488,653,260,0.05039939284324646,0.9184286594390869,0.018102522939443588,0.0001,-21.609560012817383,40121,0.0007618538802489638,,,
50.0,-20.50820053,3420,0.0,171000,656,260,0.05039830133318901,1.04508376121521,0.01787351816892624,0.0001,-19.13525390625,40249,0.0005338655319064856,,,
50.0,-20.402076970000003,3430,0.0,171488,658,260,0.05040054768323898,0.988491415977478,0.01765495352447033,0.0001,-22.641204833984375,40371,0.001050854567438364,,,
50.0,-20.43605987,3440,0.0,172000,660,260,0.050404466688632965,1.062072992324829,0.017431236803531647,0.0001,-20.078369140625,40499,0.0004647017049137503,,,
50.0,-20.281673979999997,3450,0.0,172488,662,260,0.050401296466588974,1.0512263774871826,0.017220091074705124,0.0001,-20.425922393798828,40621,0.000734808505512774,,,
50.0,-20.07687887,3460,0.0,173000,664,260,0.05039609223604202,1.0936594009399414,0.016999244689941406,0.0001,-18.781600952148438,40749,0.0013457332970574498,,,
50.0,-20.199600050000004,3470,0.0,173488,667,260,0.05039272829890251,1.0771455764770508,0.016794003546237946,0.0001,-18.4918212890625,40871,0.0005975858657620847,,,
50.0,-20.220823290000002,3480,0.0,174000,669,260,0.05039786547422409,1.2077977657318115,0.016582289710640907,0.0001,-19.319419860839844,40999,0.000562968896701932,,,
50.0,-20.06479491,3490,0.0,174488,671,259,0.05039752647280693,1.2689409255981445,0.01638217642903328,0.0001,-19.672527313232422,41121,0.0006287377327680588,,,
50.0,-20.10024073,3500,0.0,175000,673,259,0.05039667338132858,1.259242296218872,0.016175631433725357,0.0001,-21.1300048828125,41249,0.0005349743296392262,,,
50.0,-20.28492392,3510,0.0,175488,675,259,0.050400905311107635,1.2380235195159912,0.015980800613760948,0.0001,-20.686731338500977,41371,0.0004528757417574525,,,
50.0,-20.173901120000004,3520,0.0,176000,677,259,0.050395235419273376,1.3550927639007568,0.015778515487909317,0.0001,-19.80514907836914,41499,0.0011370159918442369,,,
50.0,-20.10979408,3530,0.0,176488,679,259,0.05039794370532036,1.4213225841522217,0.01558737549930811,0.0001,-19.892990112304688,41621,0.000504051917232573,,,
50.0,-19.976770860000002,3540,0.0,177000,681,259,0.05039452016353607,1.4260485172271729,0.0153907909989357,0.0001,-19.898143768310547,41749,0.0005317478207871318,,,
50.0,-20.24837944,3550,0.0,177488,683,259,0.05039767548441887,1.3312952518463135,0.015204680152237415,0.0001,-24.02266502380371,41871,0.000762035371735692,,,
50.0,-20.41557113,3560,0.0,178000,685,259,0.05039892718195915,1.345324158668518,0.015012606978416443,0.0001,-21.50082778930664,41999,0.0012001222930848598,,,
50.0,-20.33779534,3570,0.0,178488,687,259,0.0504029244184494,1.4030139446258545,0.014831013977527618,0.0001,-18.345867156982422,42121,0.0005566020263358951,,,
50.0,-20.808643210000003,3580,0.0,179000,689,259,0.050404638051986694,1.5276130437850952,0.014643528498709202,0.0001,-19.87830924987793,42249,0.001641319366171956,,,
50.0,-21.023657330000002,3590,0.0,179488,691,259,0.05040758103132248,1.520767092704773,0.014467164874076843,0.0001,-20.23810577392578,42371,0.000760889844968915,,,
50.0,-21.497859230000003,3600,0.0,180000,693,259,0.050407350063323975,1.5428287982940674,0.014285069890320301,0.0001,-19.82457733154297,42499,0.027026444673538208,,,
50.0,-21.294503160000005,3610,0.0,180488,695,259,0.05041489005088806,1.7233595848083496,0.01411337312310934,0.0001,-21.90468978881836,42621,0.0011083184508606791,,,
50.0,-21.330642959999995,3620,0.0,181000,697,259,0.050412874668836594,1.7624707221984863,0.01393367163836956,0.0001,-19.742124557495117,42749,0.0015116904396563768,,,
50.0,-21.601633890000002,3630,0.0,181488,699,259,0.0504167303442955,1.623248815536499,0.013765383511781693,0.0001,-20.753860473632812,42871,0.0006514568813145161,,,
50.0,-21.803793220000003,3640,0.0,182000,702,259,0.050407759845256805,1.7099194526672363,0.013590488582849503,0.0001,-20.32492446899414,42999,0.026238929480314255,,,
50.0,-21.641686640000003,3650,0.0,182488,704,259,0.05041199177503586,1.766829490661621,0.013426493853330612,0.0001,-20.535987854003906,43121,0.0008449440938420594,,,
50.0,-21.77916359,3660,0.0,183000,706,259,0.05041247606277466,1.863625168800354,0.013256523758172989,0.0001,-19.368528366088867,43249,0.0007455089362338185,,,
50.0,-21.821198099999997,3670,0.0,183488,708,259,0.05041252821683884,1.8730392456054688,0.013095458969473839,0.0001,-20.839099884033203,43371,0.0006496707792393863,,,
50.0,-21.16596836,3680,0.0,184000,710,258,0.05041491985321045,1.7946616411209106,0.012929310090839863,0.0001,-20.645153045654297,43499,0.0006028201896697283,,,
50.0,-20.98363018,3690,0.0,184488,712,258,0.05041457340121269,1.7851364612579346,0.012772233225405216,0.0001,-20.902841567993164,43621,0.00038824917282909155,,,
50.0,-20.19391901,3700,0.0,185000,714,258,0.050419919192790985,1.8108420372009277,0.012610653415322304,0.0001,-21.00186538696289,43749,0.000473176158266142,,,
50.0,-20.23092289,3710,0.0,185488,717,258,0.05041533336043358,1.9024665355682373,0.012457359582185745,0.0001,-21.808883666992188,43871,0.0004251694190315902,,,
50.0,-20.131830569999998,3720,0.0,186000,719,258,0.05041833966970444,1.8758680820465088,0.012299182824790478,0.0001,-21.509666442871094,43999,0.0009973135311156511,,,
50.0,-19.639474229999998,3730,0.0,186488,721,258,0.0504189133644104,2.005871295928955,0.01214978564530611,0.0001,-20.768627166748047,44121,0.0012809345498681068,,,
50.0,-19.655905349999998,3740,0.0,187000,723,258,0.05042049288749695,2.046715259552002,0.011996577493846416,0.0001,-25.93307113647461,44249,0.008887571282684803,,,
50.0,-19.60560126,3750,0.0,187488,726,258,0.050419311970472336,2.0097951889038086,0.011850771494209766,0.0001,-22.167312622070312,44371,0.0014818606432527304,,,
50.0,-19.60060627,3760,0.0,188000,728,258,0.050422005355358124,2.018673896789551,0.011701183393597603,0.0001,-19.880517959594727,44499,0.0014509244356304407,,,
50.0,-19.79160899,3770,0.0,188488,730,258,0.05042797327041626,2.0671846866607666,0.011559837497770786,0.0001,-21.096900939941406,44621,0.0017880027880892158,,,
50.0,-20.231082389999997,3780,0.0,189000,732,258,0.05043052136898041,2.0915045738220215,0.01141449436545372,0.0001,-23.172847747802734,44749,0.0006632150616496801,,,
50.0,-20.60252907,3790,0.0,189488,734,257,0.05043284222483635,2.1245405673980713,0.01127708051353693,0.0001,-21.333698272705078,44871,0.0004075998440384865,,,
