rollout/success_rate,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,train/std,train/ent_coef,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
0.0,3490,666,174600,261,0.05029652640223503,0.016375830862671137,-19.827059745788574,1.067548245191574,0.0001,41148,0.010508444043807685,,,
0.0,3500,668,175000,261,0.050297316163778305,0.01621349062770605,-19.284165382385254,1.1378718614578247,0.0001,41248,0.03300261776894331,,,
0.0,3510,670,175600,261,0.050291769206523895,0.015975070651620626,-21.500028133392334,1.1298686563968658,0.0001,41396,0.009570345690008253,,,
0.0,3520,671,176000,261,0.050299085676670074,0.01581830019131303,-19.276683807373047,1.1636067926883698,0.0001,41496,0.022425734321586788,,,
0.0,3530,674,176600,261,0.050295840948820114,0.015580282313749194,-20.39474630355835,1.2015187442302704,0.0001,41648,0.003316637215903029,,,
0.0,3540,675,177000,261,0.05029637739062309,0.015425645979121327,-20.24638080596924,1.269092082977295,0.0001,41748,0.0076871332712471485,,,
0.0,3550,677,177600,261,0.050292521715164185,0.015199200250208378,-20.13355302810669,1.3621245622634888,0.0001,41896,0.009724100527819246,,,
0.0,3560,679,178000,261,0.05029372498393059,0.015048142289742827,-20.01754140853882,1.298625886440277,0.0001,41996,0.003807924163993448,,,
0.0,3570,681,178600,261,0.05029232054948807,0.014822100289165974,-20.83691167831421,1.366750419139862,0.0001,42148,0.0038536326319444925,,,
0.0,3580,683,179000,261,0.050290849059820175,0.01467602513730526,-19.974152088165283,1.3503490388393402,0.0001,42248,0.003911188221536577,,,
0.0,3590,685,179600,261,0.05029400810599327,0.01446161838248372,-20.619676113128662,1.4175883829593658,0.0001,42396,0.0304088739794679,,,
0.0,3600,687,180000,261,0.050293855369091034,0.014317266643047333,-21.05225706100464,1.3948360681533813,0.0001,42496,0.02135408774483949,,,
0.0,3610,689,180600,261,0.05029739439487457,0.014101014006882906,-20.680760383605957,1.4310628473758698,0.0001,42648,0.011799962434452027,,,
0.0,3620,691,181000,261,0.050297271460294724,0.013960740761831403,-20.854454040527344,1.478515237569809,0.0001,42748,0.003571990237105638,,,
0.0,3630,693,181600,261,0.05029532313346863,0.013756941771134734,-20.313783645629883,1.4610469937324524,0.0001,42896,0.008733211201615632,,,
0.0,3640,694,182000,261,0.050299279391765594,0.013619765173643827,-21.09748888015747,1.5605054199695587,0.0001,42996,0.007161698245909065,,,
0.0,3650,697,182600,261,0.05029316991567612,0.013414982706308365,-20.833148956298828,1.6408694088459015,0.0001,43148,0.006412397546228021,,,
0.0,3660,698,183000,261,0.050291553139686584,0.013282227097079158,-20.979081630706787,1.6080745160579681,0.0001,43248,0.003262787591665983,,,
0.0,3670,701,183600,261,0.05028862506151199,0.01308910921216011,-22.385669231414795,1.66532501578331,0.0001,43396,0.004177934140898287,,,
0.0,3680,702,184000,261,0.05028984695672989,0.012960220454260707,-20.328256130218506,1.6845751702785492,0.0001,43496,0.006997502874583006,,,
0.0,3690,704,184600,261,0.050284773111343384,0.012766249477863312,-20.298218727111816,1.6803032755851746,0.0001,43648,0.004948681977111846,,,
0.0,3700,706,185000,261,0.050295472145080566,0.012641629902645946,-21.218740463256836,1.70854052901268,0.0001,43748,0.012585435237269849,,,
0.0,3710,708,185600,261,0.05028991028666496,0.012455312302336097,-21.071086406707764,1.7543906569480896,0.0001,43896,0.007962859177496284,,,
0.0,3720,710,186000,261,0.05029008910059929,0.012332378420978785,-20.88735055923462,1.7757480442523956,0.0001,43996,0.004348631540779024,,,
0.0,3730,712,186600,261,0.05028744786977768,0.01214799890294671,-20.377318382263184,1.7773295640945435,0.0001,44148,0.03415108230547048,,,
0.0,3740,713,187000,261,0.05029415339231491,0.012029046891257167,-21.081730365753174,1.8049271404743195,0.0001,44248,0.0024628974206279963,,,
0.0,3750,716,187600,261,0.05029406398534775,0.011852547526359558,-20.971025943756104,1.8609741628170013,0.0001,44396,0.012016973487334326,,,
0.0,3760,717,188000,261,0.0502915196120739,0.011734521482139826,-21.090365409851074,1.8749792277812958,0.0001,44496,0.0036072834336664528,,,
0.0,3770,719,188600,261,0.05029373615980148,0.01155998045578599,-21.170326232910156,1.9328484237194061,0.0001,44648,0.032015993958339095,,,
0.0,3780,721,189000,261,0.050298240035772324,0.011445331620052457,-21.486029148101807,1.9579187631607056,0.0001,44748,0.0060697106819134206,,,
0.0,3790,723,189600,261,0.0502980574965477,0.011277647223323584,-22.696279048919678,2.019617646932602,0.0001,44896,0.004419924924150109,,,
0.0,3800,725,190000,261,0.05030175298452377,0.01116736838594079,-23.44989538192749,1.9513833224773407,0.0001,44996,0.0068347222986631095,,,
0.0,3810,727,190600,261,0.0502963662147522,0.010998956393450499,-20.485429286956787,1.998370498418808,0.0001,45148,0.00506863059126772,,,
0.0,3820,729,191000,261,0.05030270665884018,0.010890512494370341,-21.556668758392334,2.017190843820572,0.0001,45248,0.0038871690339874476,,,
0.0,3830,731,191600,261,0.050302498042583466,0.01073141978122294,-21.115583896636963,2.0757350623607635,0.0001,45396,0.0026750021206680685,,,
0.0,3840,733,192000,261,0.050299402326345444,0.010625566355884075,-20.803918838500977,2.0390528738498688,0.0001,45496,0.01934895565500483,,,
0.0,3850,735,192600,261,0.050305094569921494,0.01046738401055336,-21.48015308380127,2.088257908821106,0.0001,45648,0.04037419077940285,,,
0.0,3860,737,193000,261,0.050305090844631195,0.010364187881350517,-21.390460968017578,2.0856834053993225,0.0001,45748,0.0028529578121379018,,,
0.0,3870,739,193600,261,0.05029485747218132,0.010213357396423817,-22.206503868103027,2.085477828979492,0.0001,45896,0.002892776799853891,,,
0.0,3880,741,194000,261,0.05029667913913727,0.010112821590155363,-21.25956678390503,2.1444329023361206,0.0001,45996,0.016045762924477458,,,
0.0,3890,743,194600,261,0.05029219388961792,0.00996254151687026,-21.213799476623535,2.184563100337982,0.0001,46148,0.0018024537712335587,,,
0.0,3900,745,195000,261,0.05029295012354851,0.009865235770121217,-22.05738115310669,2.168928861618042,0.0001,46248,0.0024399691610597074,,,
0.0,3910,747,195600,261,0.05029350519180298,0.009721041191369295,-23.024598121643066,2.2226779460906982,0.0001,46396,0.0050436950114089996,,,
0.0,3920,749,196000,261,0.050292640924453735,0.009624128229916096,-21.915095329284668,2.2013325691223145,0.0001,46496,0.009257705183699727,,,
0.0,3930,751,196600,261,0.050287604331970215,0.009480829117819667,-21.54773712158203,2.281905174255371,0.0001,46648,0.0020555007795337588,,,
0.0,3940,753,197000,261,0.050288937985897064,0.009388042148202658,-23.112431526184082,2.274683952331543,0.0001,46748,0.022466541500762105,,,
0.0,3950,755,197600,261,0.05029183253645897,0.009251708397641778,-20.66922426223755,2.41166090965271,0.0001,46896,0.003409601980820298,,,
0.0,3960,756,198000,261,0.050295691937208176,0.00916120852343738,-21.762587070465088,2.3870531916618347,0.0001,46996,0.0020250003144610673,,,
0.0,3970,759,198600,261,0.05028693377971649,0.0090230165515095,-21.01664400100708,2.332120716571808,0.0001,47148,0.0024924577737692744,,,
0.0,3980,760,199000,261,0.050293825566768646,0.008934869198128581,-21.444122314453125,2.3711684346199036,0.0001,47248,0.0029097324004396796,,,
0.0,3990,763,199600,261,0.05029487609863281,0.008804363897070289,-21.866623878479004,2.3772987127304077,0.0001,47396,0.002126617851899937,,,
0.0,4000,766,200000,261,0.05028838664293289,0.008717292221263051,-22.874651432037354,2.413703680038452,0.0001,47496,0.007391972787445411,,,
0.0,4010,768,200600,260,0.05028729885816574,0.008586299372836947,-23.206833362579346,2.4159716963768005,0.0001,47648,0.0025895852595567703,,,
0.0,4020,770,201000,260,0.050284963101148605,0.008502169977873564,-21.977149486541748,2.4471279978752136,0.0001,47748,0.003926422068616375,,,
0.0,4030,772,201600,260,0.05028032511472702,0.008377880789339542,-22.749467849731445,2.4726973176002502,0.0001,47896,0.004020119580673054,,,
0.0,4040,773,202000,261,0.05027824267745018,0.008294683182612062,-22.757190227508545,2.4577609300613403,0.0001,47996,0.009361866628751159,,,
0.0,4050,776,202600,261,0.05027232691645622,0.008169923909008503,-21.395163536071777,2.4893636107444763,0.0001,48148,0.005508916510734707,,,
0.0,4060,777,203000,260,0.050273578613996506,0.008090729359537363,-23.193866729736328,2.5309890508651733,0.0001,48248,0.012205875565996394,,,
0.0,4070,780,203600,260,0.050277091562747955,0.007973570143803954,-24.207624912261963,2.502383053302765,0.0001,48396,0.003116798587143421,,,
0.0,4080,781,204000,260,0.050271354615688324,0.007894485490396619,-22.418832778930664,2.5611270666122437,0.0001,48496,0.004994445596821606,,,
0.0,4090,784,204600,260,0.050275348126888275,0.007776321144774556,-22.970080375671387,2.57026207447052,0.0001,48648,0.005638707370962948,,,
0.0,4100,785,205000,260,0.0502733550965786,0.007699663867242634,-22.464078903198242,2.5659297108650208,0.0001,48748,0.016914134321268648,,,
0.0,4110,788,205600,260,0.050274670124053955,0.007588124950416386,-22.939966201782227,2.662702977657318,0.0001,48896,0.0028139726200606674,,,
0.0,4120,789,206000,260,0.05027491971850395,0.007513966411352158,-22.58008623123169,2.5718573331832886,0.0001,48996,0.0071402001776732504,,,
0.0,4130,792,206600,260,0.05027619004249573,0.007401416776701808,-22.623334407806396,2.572754442691803,0.0001,49148,0.0016436295118182898,,,
0.0,4140,794,207000,260,0.05027395486831665,0.007328390842303634,-23.078947067260742,2.6664175391197205,0.0001,49248,0.003888625913532451,,,
0.0,4150,796,207600,260,0.05027730017900467,0.007222540210932493,-22.650562286376953,2.6535308361053467,0.0001,49396,0.002825267205480486,,,
0.0,4160,798,208000,260,0.050272099673748016,0.007150645018555224,-24.631592750549316,2.682373046875,0.0001,49496,0.0056957146734930575,,,
0.0,4170,801,208600,260,0.05026654154062271,0.007044105092063546,-23.31690549850464,2.6480449438095093,0.0001,49648,0.0017160134739242494,,,
0.0,4180,802,209000,260,0.05025758594274521,0.006974026211537421,-23.469724655151367,2.651888906955719,0.0001,49748,0.0032826178066898137,,,
0.0,4190,805,209600,260,0.050263043493032455,0.006873674807138741,-22.861472606658936,2.7581732273101807,0.0001,49896,0.002635440498124808,,,
0.0,4200,806,210000,260,0.050263505429029465,0.0068060767371207476,-21.836890697479248,2.7296000719070435,0.0001,49996,0.0023111134651117027,,,
0.0,4210,809,210600,260,0.05026129633188248,0.006704243249259889,-22.86797285079956,2.739115059375763,0.0001,50148,0.008492897381074727,,,
0.0,4220,810,211000,260,0.05025877803564072,0.0066386323887854815,-23.320080757141113,2.7525768280029297,0.0001,50248,0.015575762372463942,,,
0.0,4230,813,211600,260,0.050262853503227234,0.006542848073877394,-22.828991889953613,2.7777132391929626,0.0001,50396,0.0016060749476309866,,,
0.0,4240,814,212000,260,0.050265148282051086,0.006478904280811548,-23.074710369110107,2.7267964482307434,0.0001,50496,0.002350029652006924,,,
0.0,4250,817,212600,260,0.05026482045650482,0.006382510531693697,-22.473793506622314,2.7484366297721863,0.0001,50648,0.001215545751620084,,,
0.0,4260,818,213000,260,0.050264716148376465,0.0063200765289366245,-22.99906349182129,2.796548366546631,0.0001,50748,0.005425715091405436,,,
0.0,4270,821,213600,260,0.050265222787857056,0.006228337646462023,-22.57302188873291,2.810085892677307,0.0001,50896,0.008425232343142852,,,
0.0,4280,822,214000,260,0.05026225373148918,0.006167303421534598,-23.19948148727417,2.868131458759308,0.0001,50996,0.024820030783303082,,,
0.0,4290,825,214600,260,0.050262805074453354,0.006075590034015477,-23.87053871154785,2.8034176230430603,0.0001,51148,0.002290816861204803,,,
0.0,4300,826,215000,260,0.050262778997421265,0.006015675375238061,-23.47153329849243,2.888246476650238,0.0001,51248,0.010102586529683322,,,
0.0,4310,829,215600,260,0.050260402262210846,0.005928142229095101,-23.43035125732422,2.901018261909485,0.0001,51396,0.004578001797199249,,,
0.0,4320,830,216000,260,0.050261251628398895,0.0058700673980638385,-22.426804065704346,2.872753918170929,0.0001,51496,0.002810394507832825,,,
0.0,4330,833,216600,259,0.05026137828826904,0.005783294094726443,-23.998493671417236,2.8597267270088196,0.0001,51648,0.01793990723672323,,,
0.0,4340,834,217000,259,0.05025779455900192,0.00572625536005944,-23.74055290222168,2.889462888240814,0.0001,51748,0.006156933784950525,,,
0.0,4350,837,217600,259,0.05025721713900566,0.005643481505103409,-21.339584827423096,2.898742914199829,0.0001,51896,0.0031513929134234786,,,
0.0,4360,838,218000,259,0.05025622993707657,0.005588242085650563,-22.71642303466797,2.8753371834754944,0.0001,51996,0.0020721878681797534,,,
0.0,4370,841,218600,259,0.05025899410247803,0.005504979752004147,-22.17605495452881,2.9228864908218384,0.0001,52148,0.005216309335082769,,,
0.0,4380,843,219000,259,0.05026325583457947,0.005451165954582393,-22.606218338012695,2.9699808955192566,0.0001,52248,0.007035067581455223,,,
0.0,4390,845,219600,259,0.050260525196790695,0.0053719301940873265,-23.837897300720215,2.9688822627067566,0.0001,52396,0.0012410730123519897,,,
0.0,4400,847,220000,259,0.05025893449783325,0.005319266230799258,-22.32020378112793,3.0375181436538696,0.0001,52496,0.016935693100094795,,,
0.0,4410,849,220600,259,0.05025225877761841,0.005239909864030778,-22.70254945755005,2.965243399143219,0.0001,52648,0.002604629669804126,,,
0.0,4420,851,221000,259,0.05025622248649597,0.005188771872781217,-21.94364833831787,2.9892061352729797,0.0001,52748,0.003164854599162936,,,
0.0,4430,853,221600,259,0.05025453865528107,0.005113775026984513,-21.73298406600952,3.0313831567764282,0.0001,52896,0.001619055270566605,,,
0.0,4440,855,222000,259,0.05025704950094223,0.0050640994450077415,-21.686115264892578,3.0508939623832703,0.0001,52996,0.0018130764947272837,,,
0.0,4450,857,222600,259,0.05025773495435715,0.004989556036889553,-23.78793954849243,3.0313166975975037,0.0001,53148,0.0011634119873633608,,,
0.0,4460,859,223000,259,0.05025359243154526,0.004940862767398357,-22.568353176116943,3.0055872201919556,0.0001,53248,0.003790033602854237,,,
0.0,4470,861,223600,259,0.05025770515203476,0.004869906813837588,-23.20749568939209,3.0924625992774963,0.0001,53396,0.0014681332104373723,,,
0.0,4480,863,224000,259,0.05025557801127434,0.004821850801818073,-22.839670181274414,3.052690029144287,0.0001,53496,0.003131994337309152,,,
0.0,4490,865,224600,259,0.05025719851255417,0.004750262596644461,-22.031662940979004,3.0351890921592712,0.0001,53648,0.001341908675385639,,,
0.0,4500,867,225000,259,0.050253838300704956,0.004703707178123295,-23.114312171936035,3.053089439868927,0.0001,53748,0.0012273937172722071,,,
0.0,4510,869,225600,259,0.050256192684173584,0.004635250545106828,-23.1499342918396,3.1173202991485596,0.0001,53896,0.0013600641541415825,,,
0.0,4520,871,226000,259,0.05025395005941391,0.004589611431583762,-23.73070001602173,3.051596462726593,0.0001,53996,0.0017637391720199957,,,
0.0,4530,873,226600,259,0.05024988576769829,0.004521896946243942,-24.27865743637085,3.0690818428993225,0.0001,54148,0.0018213907605968416,,,
0.0,4540,875,227000,259,0.05024504289031029,0.004477233625948429,-23.318696975708008,3.0702282786369324,0.0001,54248,0.0021132206020411104,,,
0.0,4550,877,227600,259,0.050249092280864716,0.0044127218425273895,-23.080052375793457,3.143496870994568,0.0001,54396,0.010968936141580343,,,
0.0,4560,879,228000,259,0.05024567246437073,0.004369613132439554,-24.32473659515381,3.136894404888153,0.0001,54496,0.0067644793598446995,,,
0.0,4570,882,228600,259,0.0502467080950737,0.0043052720138803124,-25.20256757736206,3.164837896823883,0.0001,54648,0.0026362786011304706,,,
0.0,4580,883,229000,259,0.05024707317352295,0.0042633883422240615,-22.836655139923096,3.161519706249237,0.0001,54748,0.004780457180459052,,,
0.0,4590,886,229600,259,0.050244927406311035,0.004202135954983532,-23.023064613342285,3.179661750793457,0.0001,54896,0.001798702054657042,,,
0.0,4600,887,230000,259,0.05024849995970726,0.004161446122452617,-25.439266204833984,3.1996508836746216,0.0001,54996,0.001818880409700796,,,
0.0,4610,890,230600,259,0.05024600774049759,0.004099311772733927,-24.17123794555664,3.1981624960899353,0.0001,55148,0.010683326734579168,,,
0.0,4620,891,231000,259,0.05024413391947746,0.00405921193305403,-22.484684944152832,3.150286376476288,0.0001,55248,0.0022704561706632376,,,
0.0,4630,893,231600,259,0.05024140328168869,0.00400107295718044,-24.282806873321533,3.1829527020454407,0.0001,55396,0.0026105323049705476,,,
0.0,4640,895,232000,259,0.050245821475982666,0.003962281974963844,-22.57226324081421,3.1559730768203735,0.0001,55496,0.0017329951224382967,,,
0.0,4650,898,232600,258,0.05024074763059616,0.003903027158230543,-22.065377712249756,3.2207701802253723,0.0001,55648,0.0011503717541927472,,,
0.0,4660,900,233000,258,0.050237707793712616,0.003864805505145341,-22.106496334075928,3.1813365817070007,0.0001,55748,0.0021304288238752633,,,
0.0,4670,902,233600,258,0.050235386937856674,0.003809300309512764,-22.1348295211792,3.221362590789795,0.0001,55896,0.0031389372888952494,,,
0.0,4680,904,234000,258,0.050236236304044724,0.0037721877451986074,-22.74849510192871,3.229081094264984,0.0001,55996,0.002080758407828398,,,
0.0,4690,907,234600,258,0.05022915452718735,0.003715867642313242,-22.8580641746521,3.1952467560768127,0.0001,56148,0.0016590585000813007,,,
0.0,4700,908,235000,258,0.05022939294576645,0.003679639019537717,-25.941484451293945,3.193550229072571,0.0001,56248,0.0022821722086519003,,,
0.0,4710,911,235600,258,0.0502353236079216,0.0036266660317778587,-23.116385459899902,3.22045636177063,0.0001,56396,0.0017681275494396687,,,
0.0,4720,912,236000,258,0.050230227410793304,0.0035914264153689146,-21.420326232910156,3.261840283870697,0.0001,56496,0.0013368580112000927,,,
0.0,4730,915,236600,258,0.05023134499788284,0.0035387518000788987,-23.39869260787964,3.2798381447792053,0.0001,56648,0.001991107565118,,,
0.0,4740,916,237000,258,0.05022995173931122,0.003504711901769042,-23.37624216079712,3.2318453192710876,0.0001,56748,0.0022751563228666782,,,
0.0,4750,919,237600,258,0.05022665858268738,0.0034541888744570315,-22.175620079040527,3.302804112434387,0.0001,56896,0.0009340577089460567,,,
0.0,4760,921,238000,258,0.05023141950368881,0.003420921158976853,-23.97169017791748,3.307158410549164,0.0001,56996,0.004083545587491244,,,
0.0,4770,923,238600,258,0.05022650584578514,0.0033712564036250114,-22.78908061981201,3.3074528574943542,0.0001,57148,0.008995229145511985,,,
0.0,4780,925,239000,258,0.050225015729665756,0.0033388748997822404,-26.0426025390625,3.336963713169098,0.0001,57248,0.0032438941416330636,,,
0.0,4790,927,239600,258,0.050220977514982224,0.0032912781462073326,-24.375741004943848,3.2608757615089417,0.0001,57396,0.0030871565832057968,,,
,,,240000,,,0.0032592430361546576,-27.35729169845581,3.2879114151000977,0.0001,57496,0.0017295288853347301,50.0,-3.587596816978133,0.0
0.0,4800,931,240000,257,0.05021309852600098,,,,,,,,,
0.0,4810,933,240600,257,0.0502152293920517,0.0032121672411449254,-22.698108196258545,3.2807366251945496,0.0001,57648,0.0016631150647299364,,,
0.0,4820,935,241000,257,0.050206802785396576,0.0031805774779058993,-24.353238105773926,3.338422417640686,0.0001,57748,0.011317614902509376,,,
0.0,4830,938,241600,257,0.05020812898874283,0.0031356544932350516,-23.189194202423096,3.3215792179107666,0.0001,57896,0.000996627044514753,,,
0.0,4840,939,242000,257,0.05021123215556145,0.003106222255155444,-23.076062202453613,3.312432885169983,0.0001,57996,0.0048152440576814115,,,
0.0,4850,942,242600,257,0.050210338085889816,0.0030618010205216706,-24.601534843444824,3.314522922039032,0.0001,58148,0.0027026981115341187,,,
0.0,4860,943,243000,257,0.05020729824900627,0.0030324048129841685,-22.451457023620605,3.3711588978767395,0.0001,58248,0.00313209171872586,,,
0.0,4870,945,243600,257,0.05021006986498833,0.002989961241837591,-22.675730228424072,3.343556821346283,0.0001,58396,0.002871942415367812,,,
0.0,4880,947,244000,257,0.0502094030380249,0.0029612634680233896,-26.36751079559326,3.342429220676422,0.0001,58496,0.0013342690072022378,,,
0.019999999552965164,4890,950,244560,257,0.05020647495985031,0.00292169552994892,-21.770009517669678,3.355521082878113,0.0001,58636,0.02585121226729825,,,
0.019999999552965164,4900,952,245000,257,0.05021090805530548,0.002891575626563281,-15.377844333648682,3.369138717651367,0.0001,58748,0.006461842858698219,,,
0.019999999552965164,4910,954,245560,257,0.05021166428923607,0.00285514525603503,-22.443395137786865,3.3116453886032104,0.0001,58888,0.0019821976457023993,,,
0.019999999552965164,4920,956,246000,257,0.05020618438720703,0.0028261943953111768,-22.15713357925415,3.351224899291992,0.0001,58996,0.002419631549855694,,,
0.019999999552965164,4930,959,246560,256,0.050209879875183105,0.0027911083307117224,-18.349490642547607,3.368711471557617,0.0001,59136,0.017047741101123393,,,
0.019999999552965164,4940,961,247000,256,0.05021406337618828,0.002762925112619996,-22.01567792892456,3.383357286453247,0.0001,59248,0.02781651052646339,,,
0.019999999552965164,4950,963,247560,256,0.05020859092473984,0.0027276654727756977,-21.425879955291748,3.3650461435317993,0.0001,59388,0.0011208052455913275,,,
0.019999999552965164,4960,965,248000,256,0.05020918697118759,0.002701351302675903,-20.459020137786865,3.3719229102134705,0.0001,59496,0.0017067677108570933,,,
0.019999999552965164,4970,968,248560,256,0.050205379724502563,0.002667434571776539,-20.61893892288208,3.4101160168647766,0.0001,59636,0.0037338088150136173,,,
0.019999999552965164,4980,970,249000,256,0.05020206421613693,0.002639551123138517,-21.029897689819336,3.323281705379486,0.0001,59748,0.017166264122352004,,,
0.0,4990,972,249560,256,0.050196461379528046,0.002605354937259108,-20.658214569091797,3.3685011863708496,0.0001,59888,0.003193300450220704,,,
0.0,5000,974,250000,256,0.050193868577480316,0.0025810215156525373,-18.433492183685303,3.3817238807678223,0.0001,59996,0.001973268110305071,,,
0.0,5010,977,250560,256,0.05019250512123108,0.002548858232330531,-24.48711061477661,3.40434730052948,0.0001,60136,0.002924621832789853,,,
0.0,5020,978,251000,256,0.050190269947052,0.0025233309133909643,-18.349153518676758,3.412087917327881,0.0001,60248,0.003115191910183057,,,
0.0,5030,981,251560,256,0.05018489807844162,0.0024913453962653875,-23.3363094329834,3.4054733514785767,0.0001,60388,0.004826153424801305,,,
0.0,5040,983,252000,256,0.05018458887934685,0.0024672183208167553,-17.490912437438965,3.4117742776870728,0.0001,60496,0.002939281315775588,,,
0.0,5050,985,252560,256,0.0501762293279171,0.0024363328120671213,-17.644431114196777,3.376328945159912,0.0001,60636,0.012857837398769334,,,
0.0,5060,987,253000,256,0.05017441511154175,0.002412038156762719,-22.95125722885132,3.3767099380493164,0.0001,60748,0.002131726185325533,,,
0.0,5070,989,253560,256,0.05017974227666855,0.0023825596435926855,-20.248589992523193,3.370371997356415,0.0001,60888,0.0010563995456323028,,,
0.0,5080,991,254000,256,0.050174593925476074,0.0023586545139551163,-17.718400955200195,3.3835412859916687,0.0001,60996,0.00406567711615935,,,
0.0,5090,994,254560,256,0.050174519419670105,0.0023291532997973263,-16.452518463134766,3.3493510484695435,0.0001,61136,0.0009879893332254142,,,
0.0,5100,995,255000,256,0.05016770213842392,0.002304749912582338,-14.829067707061768,3.39285147190094,0.0001,61248,0.0017015125777106732,,,
0.0,5110,998,255560,255,0.050169043242931366,0.00227574585005641,-15.995157480239868,3.3984710574150085,0.0001,61388,0.0020834003225900233,,,
0.0,5120,1000,256000,255,0.050167016685009,0.0022533333394676447,-20.20071768760681,3.3970038890838623,0.0001,61496,0.002159147581551224,,,
0.0,5130,1002,256560,255,0.050162386149168015,0.0022240312537178397,-18.563274145126343,3.395484447479248,0.0001,61636,0.00240959384245798,,,
0.0,5140,1005,257000,255,0.05016418546438217,0.0022013577981851995,-16.794528484344482,3.4296464323997498,0.0001,61748,0.001640189264435321,,,
0.0,5150,1007,257560,255,0.050161346793174744,0.0021718927891924977,-20.023569583892822,3.4005025029182434,0.0001,61888,0.0015747704164823517,,,
0.0,5160,1009,258000,255,0.050159335136413574,0.002149542444385588,-22.204400062561035,3.4474384784698486,0.0001,61996,0.005296781164361164,,,
0.0,5170,1011,258560,255,0.05015704035758972,0.002120666322298348,-18.960145950317383,3.405257284641266,0.0001,62136,0.00206021562917158,,,
0.0,5180,1013,259000,255,0.050152577459812164,0.0020975788356736302,-19.79104232788086,3.3932650685310364,0.0001,62248,0.0020169650379102677,,,
0.009999999776482582,5190,1015,259552,255,0.050156231969594955,0.0020717281731776893,-22.618613719940186,3.3770188093185425,0.0001,62384,0.002129471395164728,,,
0.009999999776482582,5200,1017,259972,255,0.05015511438250542,0.0020504784770309925,-22.159477710723877,3.474060893058777,0.0001,62492,0.004435772483702749,,,
0.009999999776482582,5210,1020,260552,255,0.05014006420969963,0.002021322608925402,-20.368663787841797,3.436569094657898,0.0001,62636,0.0014977735991124064,,,
0.019999999552965164,5220,1021,260972,255,0.05013582110404968,0.0020010481821373105,-19.525258541107178,3.4241660833358765,0.0001,62740,0.003976302919909358,,,
0.019999999552965164,5230,1024,261492,255,0.050139542669057846,0.0019767452613450587,-18.552690982818604,3.3983850479125977,0.0001,62872,0.001082906048395671,,,
0.019999999552965164,5240,1026,261972,255,0.05013946443796158,0.0019540569628588855,-17.127544164657593,3.3733661770820618,0.0001,62992,0.0010731022630352527,,,
0.019999999552965164,5250,1028,262492,255,0.05013572424650192,0.0019301969150546938,-18.626794815063477,3.3980491161346436,0.0001,63120,0.0021287912823027,,,
0.019999999552965164,5260,1030,262972,255,0.05013229697942734,0.0019088620611000806,-18.587438583374023,3.406974971294403,0.0001,63240,0.0045121432485757396,,,
0.019999999552965164,5270,1032,263492,255,0.05013331025838852,0.001886132755316794,-21.57951545715332,3.401468515396118,0.0001,63372,0.00133400947379414,,,
0.019999999552965164,5280,1034,263972,255,0.05012842267751694,0.0018652396101970226,-15.780999422073364,3.4415648579597473,0.0001,63492,0.00220473570516333,,,
0.009999999776482582,5290,1036,264492,255,0.05012686178088188,0.0018434904632158577,-14.09180998802185,3.4875665307044983,0.0001,63620,0.0026408860576339066,,,
0.019999999552965164,5300,1038,264952,255,0.050129108130931854,0.001824868901167065,-14.228097915649414,3.414300560951233,0.0001,63736,0.0025597921921871603,,,
0.019999999552965164,5310,1040,265492,255,0.05011811852455139,0.0018022027215920389,-18.82788896560669,3.453712821006775,0.0001,63872,0.0019805851043201983,,,
0.009999999776482582,5320,1042,265952,255,0.050117239356040955,0.0017837712657637894,-17.619176864624023,3.4512439966201782,0.0001,63984,0.0019269146432634443,,,
0.019999999552965164,5330,1044,266472,255,0.05012362822890282,0.0017632479721214622,-20.17812156677246,3.4331775903701782,0.0001,64116,0.006154217408038676,,,
0.019999999552965164,5340,1046,266936,255,0.05012118071317673,0.0017447374411858618,-14.680983066558838,3.4241819977760315,0.0001,64232,0.0036131674132775515,,,
0.019999999552965164,5350,1048,267472,255,0.05012049525976181,0.001724013505736366,-19.30105972290039,3.4474323391914368,0.0001,64364,0.002192415384342894,,,
0.019999999552965164,5360,1050,267936,255,0.05011400580406189,0.0017055984353646636,-14.35303783416748,3.4453563690185547,0.0001,64480,0.001406357463565655,,,
0.019999999552965164,5370,1052,268472,255,0.05010978877544403,0.0016849730454850942,-15.57668399810791,3.40985107421875,0.0001,64616,0.002836772007867694,,,
0.019999999552965164,5380,1054,268936,255,0.05010928958654404,0.0016675858350936323,-15.818369388580322,3.440540850162506,0.0001,64732,0.0019290315103717148,,,
0.019999999552965164,5390,1056,269472,255,0.05009900778532028,0.0016478058823850006,-22.206037521362305,3.454667091369629,0.0001,64864,0.0026321167242713273,,,
0.009999999776482582,5400,1058,269936,255,0.05009617656469345,0.0016312528459820896,-16.582740545272827,3.4243617057800293,0.0001,64980,0.0017955133662326261,,,
0.009999999776482582,5410,1060,270472,255,0.050096526741981506,0.0016123768873512745,-14.648900270462036,3.4373274445533752,0.0001,65116,0.002995971211930737,,,
0.009999999776482582,5420,1062,270936,254,0.05009319633245468,0.001595848734723404,-16.869606971740723,3.443065106868744,0.0001,65232,0.0016870234248926863,,,
